Strategic,Monitor,On,Sunday,10-June-2018,filename:CCITY_20180610

Sunday,10-June-2018,00:00,SS,3M+,PL,1.3,PV,22.3,CL,120,+0,RL,101,SA,206,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
Sunday,10-June-2018,23:15,SS,23M+,PL,3.2,PV,3.2,CL,100,+0,RL,84,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,42,20,16,56,22,20,36,14,13,-,-,-,40
,152,S,131,A,81,14,5,4,30,12,9,-,-,-,-,-,-,25
,152,S,132,C,26,51,5,4,45,6,5,30,4,3,-,-,-,48
,193,L,57,ABCE,69,16,4,5,46,11,11,45,11,11,-,-,-,760
,193,L,58,AE,47,21,3,3,11,2,2,35,5,6,-,-,-,320
A=<68,B=1,C=32,D=1
Sunday,10-June-2018,23:15,SS,28M+,PL,8.2,PV,8.2,CL,69-17,RL,62,SA,50,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,30,0,0,0,33,3,3,-,-,-,-,-,-,29
,48,S,90,A,30,-,-,-,-,-,-,0,0,0,-,-,-,52
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,26
,48,S,213,A,30,-,-,-,-,-,-,0,0,0,-,-,-,52
,48,L,23,A,30,0,0,0,33,3,3,-,-,-,-,-,-,220
,48,L,49,A,30,-,-,-,-,-,-,0,0,0,-,-,-,440
A=<40,B=28,C=#22
Sunday,10-June-2018,23:15,SS,10,-,PL,4.2,PV,4.2,CL,79,+8,RL,65,SA,30,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,36,31,3,4,13,2,2,11,2,1,-,-,-,32
,354,S,31,B,31,13,2,1,0,0,0,13,2,1,-,-,-,17
,182,S,34,A,61,0,0,0,21,6,4,-,-,-,-,-,-,33
A=<47,B=53
Sunday,10-June-2018,23:16,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,102,5,2,2,-,-,-,-,-,-,-,-,-,10
,145,S,10,C,23,56,5,5,0,0,0,0,0,0,-,-,-,31
,145,S,133,AB,78,6,3,2,13,4,3,-,-,-,-,-,-,17
,145,S,204,AB,78,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,78,6,3,2,13,4,3,-,-,-,-,-,-,17
,145,S,212,AC,102,5,2,2,-,-,-,-,-,-,-,-,-,10
,145,L,4,AB,78,6,3,2,13,4,3,-,-,-,-,-,-,300
A=<33,B=#23,C=40
Sunday,10-June-2018,23:16,SS,10,-,PL,4.2,PV,4.2,CL,73+10,RL,64,SA,30,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,47,14,2,2,18,3,3,10,2,1,-,-,-,25
,354,S,31,B,53,15,4,3,0,0,0,0,0,0,-,-,-,14
,182,S,34,A,51,0,0,0,28,6,5,-,-,-,-,-,-,29
A=<47,B=53
Sunday,10-June-2018,23:16,SS,28M+,PL,8.2,PV,8.2,CL,70,+0,RL,76,SA,90,DS,162
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,0,0,0,0,0,0,-,-,-,-,-,-,16
,48,S,90,A,19,-,-,-,-,-,-,162,2,12,-,-,-,107
,48,S,91,BC,35,19,3,2,42,6,5,-,-,-,-,-,-,37
,48,S,213,A,19,-,-,-,-,-,-,162,2,12,-,-,-,107
,48,L,23,A,19,0,0,0,0,0,0,-,-,-,-,-,-,100
,48,L,49,A,19,-,-,-,-,-,-,162,2,12,-,-,-,580
A=<41,B=28,C=#22
Sunday,10-June-2018,23:17,SS,23M+,PL,3.2,PV,8.2,CL,100,+0,RL,82,SA,116,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,73,35,14,12,42,14,13,20,7,6,-,-,-,40
,152,S,131,A,73,21,7,5,26,9,7,-,-,-,-,-,-,27
,152,S,132,C,31,15,2,1,91,8,11,57,6,6,-,-,-,67
,193,L,57,ABCE,69,16,4,5,46,11,11,45,11,11,-,-,-,940
,193,L,58,AE,47,21,3,3,11,2,2,35,5,6,-,-,-,360
A=<68,B=1,C=32,D=1
Sunday,10-June-2018,23:18,SS,28M+,PL,8.2,PV,8.2,CL,75,+0,RL,80,SA,90,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,29,2,2,57,5,4,-,-,-,-,-,-,33
,48,S,90,A,19,-,-,-,-,-,-,145,6,10,-,-,-,119
,48,S,91,BC,15,0,0,0,0,0,0,-,-,-,-,-,-,14
,48,S,213,A,19,-,-,-,-,-,-,145,6,10,-,-,-,119
,48,L,23,A,19,29,2,2,57,5,4,-,-,-,-,-,-,160
,48,L,49,A,19,-,-,-,-,-,-,145,6,10,-,-,-,420
A=<43,B=28,C=#22
Sunday,10-June-2018,23:18,SS,3M+,PL,2.3,PV,2.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,17,6,5,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,14,13,2,1,19,3,1,0,0,0,-,-,-,27
,145,S,133,AB,71,17,6,6,11,3,3,-,-,-,-,-,-,17
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,17,6,6,11,3,3,-,-,-,-,-,-,17
,145,S,212,AC,84,17,6,5,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,71,17,6,6,11,3,3,-,-,-,-,-,-,340
A=<36,B=#23,C=37
Sunday,10-June-2018,23:18,SS,10,-,PL,4.2,PV,4.2,CL,68,+4,RL,61,SA,30,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,51,25,5,4,20,4,3,16,4,3,-,-,-,24
,354,S,31,B,21,27,5,2,0,0,0,9,2,1,-,-,-,20
,182,S,34,A,50,14,2,2,11,2,2,-,-,-,-,-,-,20
A=<47,B=53
Sunday,10-June-2018,23:18,SS,23M+,PL,2.2,PV,2.2,CL,102,-2,RL,82,SA,310,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,69,43,17,14,46,15,14,34,10,10,-,-,-,47
,152,S,131,A,69,24,7,5,14,4,4,-,-,-,-,-,-,26
,152,S,132,C,21,27,2,2,30,4,2,28,4,2,-,-,-,55
,193,L,57,ABCE,48,7,2,1,47,7,7,47,6,8,-,-,-,780
,193,L,58,AE,26,36,2,3,51,4,5,57,5,5,-,-,-,420
A=<71,B=1,C=29,D=1
Sunday,10-June-2018,23:19,SS,28M+,PL,2.2,PV,2.3,CL,84,-2,RL,75,SA,50,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,64,11,3,3,14,4,3,-,-,-,-,-,-,25
,48,S,90,A,64,-,-,-,-,-,-,0,0,0,-,-,-,83
,48,S,91,BC,35,56,2,7,26,4,3,-,-,-,-,-,-,34
,48,S,213,A,64,-,-,-,-,-,-,0,0,0,-,-,-,83
,48,L,23,A,64,11,3,3,14,4,3,-,-,-,-,-,-,220
,48,L,49,A,64,-,-,-,-,-,-,0,0,0,-,-,-,300
A=<30,B=44,C=#22
Sunday,10-June-2018,23:19,SS,10,-,PL,4.2,PV,4.2,CL,65,+0,RL,60,SA,30,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,63,25,7,5,21,6,4,15,5,3,-,-,-,23
,354,S,31,B,22,9,2,1,15,3,1,24,3,2,-,-,-,23
,182,S,34,A,46,0,0,0,16,2,3,-,-,-,-,-,-,18
A=<47,B=53
Sunday,10-June-2018,23:19,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,78,9,3,3,-,-,-,-,-,-,-,-,-,11
,145,S,10,C,16,19,2,1,29,2,2,0,0,0,-,-,-,32
,145,S,133,AB,63,0,0,0,12,3,3,-,-,-,-,-,-,14
,145,S,204,AB,63,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,63,0,0,0,12,3,3,-,-,-,-,-,-,14
,145,S,212,AC,78,9,3,3,-,-,-,-,-,-,-,-,-,11
,145,L,4,AB,63,0,0,0,12,3,3,-,-,-,-,-,-,220
A=<33,B=#23,C=40
Sunday,10-June-2018,23:20,SS,10,-,PL,4.2,PV,4.2,CL,63,+0,RL,60,SA,30,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,50,7,2,1,7,2,1,7,2,1,-,-,-,17
,354,S,31,B,25,10,2,1,44,5,4,0,0,0,-,-,-,34
,182,S,34,A,46,96,2,14,35,4,6,-,-,-,-,-,-,52
A=<47,B=53
Sunday,10-June-2018,23:20,SS,23M+,PL,2.2,PV,4.2,CL,103,+0,RL,83,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,79,32,14,12,37,13,13,16,7,6,-,-,-,41
,152,S,131,A,79,12,4,3,20,8,6,-,-,-,-,-,-,23
,152,S,132,C,30,39,3,3,34,4,4,0,0,0,-,-,-,47
,193,L,57,ABCE,58,18,4,4,41,7,8,38,7,8,-,-,-,720
,193,L,58,AE,36,32,3,3,59,6,8,38,4,5,-,-,-,480
A=<71,B=1,C=29,D=1
Sunday,10-June-2018,23:20,SS,28M+,PL,2.2,PV,4.3,CL,82,+0,RL,69,SA,47,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,14,3,2,10,2,2,-,-,-,-,-,-,23
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,32
,48,S,91,BC,24,10,3,1,23,5,2,-,-,-,-,-,-,29
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,32
,48,L,23,A,45,14,3,2,10,2,2,-,-,-,-,-,-,240
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,120
A=<29,B=44,C=#22
Sunday,10-June-2018,23:21,SS,3M+,PL,2.3,PV,2.3,CL,88,+0,RL,69,SA,200,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,90,0,0,0,-,-,-,-,-,-,-,-,-,7
,145,S,10,C,18,26,3,2,0,0,0,11,2,1,-,-,-,25
,145,S,133,AB,73,6,3,2,20,6,5,-,-,-,-,-,-,17
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,6,3,2,20,6,5,-,-,-,-,-,-,17
,145,S,212,AC,90,0,0,0,-,-,-,-,-,-,-,-,-,7
,145,L,4,AB,73,6,3,2,20,6,5,-,-,-,-,-,-,240
A=<37,B=#23,C=37
Sunday,10-June-2018,23:21,SS,10,-,PL,4.2,PV,4.2,CL,60,-5,RL,60,SA,30,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,41,11,2,1,10,2,1,0,0,0,-,-,-,13
,354,S,31,B,17,16,2,1,24,2,2,16,2,1,-,-,-,31
,182,S,34,A,61,13,2,2,38,7,8,-,-,-,-,-,-,52
A=<47,B=53
Sunday,10-June-2018,23:22,SS,28M+,PL,4.2,PV,4.3,CL,80,+0,RL,64,SA,47,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,0,0,0,10,2,2,-,-,-,-,-,-,12
,48,S,90,A,51,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,6,2,1,25,6,3,-,-,-,-,-,-,31
,48,S,213,A,51,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,51,0,0,0,10,2,2,-,-,-,-,-,-,160
,48,L,49,A,51,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<36,B=36,C=#22
Sunday,10-June-2018,23:22,SS,23M+,PL,7.2,PV,7.3,CL,101,+0,RL,84,SA,110,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,73,17,8,6,19,8,6,17,6,5,-,-,-,31
,152,S,131,A,73,9,3,2,10,4,3,-,-,-,-,-,-,16
,152,S,132,C,29,31,3,3,13,2,1,58,6,6,-,-,-,46
,193,L,57,ABCE,58,18,4,4,41,7,8,38,7,8,-,-,-,660
,193,L,58,AE,36,32,3,3,59,6,8,38,4,5,-,-,-,540
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,23:22,SS,10,-,PL,4.2,PV,4.2,CL,60,+0,RL,60,SA,30,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,46,30,3,4,29,3,4,6,2,1,-,-,-,19
,354,S,31,B,33,40,4,5,46,4,6,0,0,0,-,-,-,38
,182,S,34,A,61,13,2,2,38,7,8,-,-,-,-,-,-,51
A=<47,B=53
Sunday,10-June-2018,23:22,SS,3M+,PL,5.3,PV,5.3,CL,86,+0,RL,70,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,80,10,3,3,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,16,0,0,0,0,0,0,0,0,0,-,-,-,15
,145,S,133,AB,65,12,4,4,19,5,4,-,-,-,-,-,-,18
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,12,4,4,19,5,4,-,-,-,-,-,-,18
,145,S,212,AC,80,10,3,3,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,65,12,4,4,19,5,4,-,-,-,-,-,-,260
A=<44,B=#23,C=29
Sunday,10-June-2018,23:23,SS,28M+,PL,4.3,PV,8.3,CL,66-18,RL,65,SA,47,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,47,15,3,3,15,3,2,-,-,-,-,-,-,13
,48,S,90,A,47,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,19,0,0,0,19,3,1,-,-,-,-,-,-,22
,48,S,213,A,47,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,47,15,3,3,15,3,2,-,-,-,-,-,-,160
,48,L,49,A,47,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<31,B=36,C=#22
Sunday,10-June-2018,23:23,SS,10,-,PL,4.2,PV,4.2,CL,85,+7,RL,60,SA,30,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,23,30,3,2,28,3,2,19,2,1,-,-,-,26
,354,S,31,B,26,39,3,4,77,7,8,14,2,1,-,-,-,55
,182,S,34,A,61,0,0,0,26,7,6,-,-,-,-,-,-,33
A=<47,B=53
Sunday,10-June-2018,23:23,SS,3M+,PL,3.3,PV,3.3,CL,86,+0,RL,70,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,86,5,2,2,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,13,0,0,0,21,2,1,0,0,0,-,-,-,15
,145,S,133,AB,74,5,2,2,16,5,4,-,-,-,-,-,-,18
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,5,2,2,16,5,4,-,-,-,-,-,-,18
,145,S,212,AC,86,5,2,2,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,74,5,2,2,16,5,4,-,-,-,-,-,-,280
A=<39,B=#23,C=34
Sunday,10-June-2018,23:24,SS,23M+,PL,7.2,PV,7.3,CL,100,+2,RL,84,SA,131,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,26,12,9,27,12,9,16,6,5,-,-,-,27
,152,S,131,A,76,35,8,9,25,9,7,-,-,-,-,-,-,23
,152,S,132,C,29,31,3,3,13,2,1,58,6,6,-,-,-,54
,193,L,57,ABCE,45,0,0,0,0,0,0,15,3,2,-,-,-,420
,193,L,58,AE,23,18,2,1,40,2,3,0,0,0,-,-,-,380
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,23:24,SS,28M+,PL,4.3,PV,4.3,CL,62,+1,RL,58,SA,47,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,66,6,2,2,20,5,4,-,-,-,-,-,-,16
,48,S,90,A,66,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,14,0,0,0,12,2,1,-,-,-,-,-,-,17
,48,S,213,A,66,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,66,6,2,2,20,5,4,-,-,-,-,-,-,240
,48,L,49,A,66,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<29,B=36,C=#22
Sunday,10-June-2018,23:24,SS,10,+,PL,2.2,PV,2.2,CL,83,+5,RL,60,SA,30,DS,64
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,33,64,7,7,56,7,6,40,4,4,-,-,-,45
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,36
,182,S,34,A,86,6,2,2,22,8,7,-,-,-,-,-,-,27
A=<60,B=40
Sunday,10-June-2018,23:25,SS,3M+,PL,5.3,PV,5.3,CL,86,+0,RL,69,SA,200,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,93,24,9,8,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,13,0,0,0,21,3,1,0,0,0,-,-,-,16
,145,S,133,AB,81,6,3,2,6,2,2,-,-,-,-,-,-,12
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,6,3,2,6,2,2,-,-,-,-,-,-,12
,145,S,212,AC,93,24,9,8,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,81,6,3,2,6,2,2,-,-,-,-,-,-,220
A=<44,B=#23,C=29
Sunday,10-June-2018,23:25,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,51,SA,47,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,38,4,4,0,0,0,-,-,-,-,-,-,27
,48,S,90,A,25,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,8
,48,S,213,A,25,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,25,38,4,4,0,0,0,-,-,-,-,-,-,260
,48,L,49,A,25,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Sunday,10-June-2018,23:25,SS,23M+,PL,4.2,PV,4.3,CL,100,+0,RL,83,SA,130,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,61,36,13,10,42,13,11,11,3,3,-,-,-,32
,152,S,131,A,61,18,5,4,23,8,5,-,-,-,-,-,-,24
,152,S,132,C,16,15,2,1,7,2,0,0,0,0,-,-,-,39
,193,L,57,ABCE,68,4,2,1,28,7,6,23,6,5,-,-,-,360
,193,L,58,AE,46,29,4,4,34,6,6,0,0,0,-,-,-,340
A=<66,B=1,C=34,D=1
Sunday,10-June-2018,23:26,SS,10,+,PL,2.2,PV,3.2,CL,81,+0,RL,62,SA,30,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,15,5,4,13,4,3,9,3,2,-,-,-,34
,354,S,31,B,31,17,4,2,34,6,4,0,0,0,-,-,-,32
,182,S,34,A,55,0,0,0,0,0,0,-,-,-,-,-,-,13
A=<60,B=40
Sunday,10-June-2018,23:26,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,46,SA,47,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,55,8,2,2,27,4,5,-,-,-,-,-,-,29
,48,S,90,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,213,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,55,8,2,2,27,4,5,-,-,-,-,-,-,340
,48,L,49,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Sunday,10-June-2018,23:26,SS,3M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,201,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,80,6,2,2,-,-,-,-,-,-,-,-,-,12
,145,S,10,C,14,16,2,1,16,2,1,0,0,0,-,-,-,19
,145,S,133,AB,67,5,2,2,13,3,3,-,-,-,-,-,-,11
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,5,2,2,13,3,3,-,-,-,-,-,-,11
,145,S,212,AC,80,6,2,2,-,-,-,-,-,-,-,-,-,12
,145,L,4,AB,67,5,2,2,13,3,3,-,-,-,-,-,-,200
A=<39,B=#23,C=34
Sunday,10-June-2018,23:27,SS,23M+,PL,4.3,PV,7.3,CL,82,+3,RL,82,SA,130,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,23,12,9,26,12,10,19,8,7,-,-,-,32
,152,S,131,A,85,16,5,4,17,7,5,-,-,-,-,-,-,23
,152,S,132,C,20,0,0,0,42,3,3,13,2,1,-,-,-,37
,193,L,57,ABCE,67,7,3,2,28,7,6,31,8,7,-,-,-,400
,193,L,58,AE,67,27,5,5,30,8,8,30,8,7,-,-,-,480
A=<66,B=1,C=34,D=1
Sunday,10-June-2018,23:27,SS,23M+,PL,7.3,PV,7.3,CL,74,+3,RL,74,SA,130,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,23,12,9,26,12,10,19,8,7,-,-,-,30
,152,S,131,A,85,16,5,4,17,7,5,-,-,-,-,-,-,18
,152,S,132,C,20,0,0,0,42,3,3,13,2,1,-,-,-,36
,193,L,57,ABCE,67,7,3,2,28,7,6,31,8,7,-,-,-,520
,193,L,58,AE,67,27,5,5,30,8,8,30,8,7,-,-,-,640
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,23:27,SS,28M+,PL,3.3,PV,3.3,CL,60,+0,RL,44,SA,47,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,62,5,2,1,10,3,2,-,-,-,-,-,-,22
,48,S,90,A,62,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,0,0,0,46,6,5,-,-,-,-,-,-,21
,48,S,213,A,62,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,62,5,2,1,10,3,2,-,-,-,-,-,-,260
,48,L,49,A,62,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<23,B=40,C=#22
Sunday,10-June-2018,23:27,SS,10,+,PL,3.2,PV,3.2,CL,66,+0,RL,66,SA,30,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,58,11,3,2,10,3,2,17,5,3,-,-,-,27
,354,S,31,B,14,14,2,1,0,0,0,12,2,1,-,-,-,18
,182,S,34,A,74,10,2,2,17,5,4,-,-,-,-,-,-,12
A=<53,B=47
Sunday,10-June-2018,23:28,SS,3M+,PL,3.3,PV,0.3,CL,86,+0,RL,69,SA,201,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,8,3,3,-,-,-,-,-,-,-,-,-,11
,145,S,10,C,13,11,2,1,16,2,1,0,0,0,-,-,-,17
,145,S,133,AB,77,9,4,3,6,2,2,-,-,-,-,-,-,10
,145,S,204,AB,77,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,77,9,4,3,6,2,2,-,-,-,-,-,-,10
,145,S,212,AC,89,8,3,3,-,-,-,-,-,-,-,-,-,11
,145,L,4,AB,77,9,4,3,6,2,2,-,-,-,-,-,-,200
A=<39,B=#23,C=34
Sunday,10-June-2018,23:28,SS,28M+,PL,3.3,PV,8.3,CL,60,+0,RL,60,SA,47,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,26,22,2,2,67,5,6,-,-,-,-,-,-,39
,48,S,90,A,26,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,15
,48,S,213,A,26,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,26,22,2,2,67,5,6,-,-,-,-,-,-,360
,48,L,49,A,26,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<23,B=40,C=#22
Sunday,10-June-2018,23:28,SS,23M+,PL,7.3,PV,7.4,CL,66,-6,RL,66,SA,130,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,23,12,9,26,12,10,19,8,7,-,-,-,26
,152,S,131,A,85,16,5,4,17,7,5,-,-,-,-,-,-,17
,152,S,132,C,20,0,0,0,42,3,3,13,2,1,-,-,-,42
,193,L,57,ABCE,67,7,3,2,28,7,6,31,8,7,-,-,-,540
,193,L,58,AE,67,27,5,5,30,8,8,30,8,7,-,-,-,720
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,23:28,SS,10,-,PL,3.2,PV,3.2,CL,64,+0,RL,60,SA,30,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,9,3,2,6,2,1,6,2,1,-,-,-,13
,354,S,31,B,17,24,2,1,27,2,2,0,0,0,-,-,-,24
,182,S,34,A,46,11,2,2,24,4,4,-,-,-,-,-,-,16
A=<53,B=47
