Strategic,Monitor,On,Wednesday,04-April-2018,filename:CCITY_20180404

Wednesday,04-April-2018,00:00,SS,3M+,PL,6.3,PV,0.3,CL,60,+0,RL,60,SA,133,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,41,48,10,9,62,11,11,39,8,7,-,-,-,52
,152,S,131,A,41,77,12,11,66,12,10,-,-,-,-,-,-,48
,152,S,132,C,27,35,3,3,22,4,2,50,6,5,-,-,-,50
,193,L,57,ABCE,63,5,2,1,50,11,12,0,0,0,-,-,-,340
,193,L,58,AE,41,28,4,3,22,4,3,24,3,4,-,-,-,320
A=<71,B=1,C=29,D=1
Wednesday,04-April-2018,20:15,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,50,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,15,3,2,13,3,2,-,-,-,-,-,-,36
,48,S,90,A,45,-,-,-,-,-,-,64,5,13,-,-,-,74
,48,S,91,BC,39,74,3,10,71,10,9,-,-,-,-,-,-,50
,48,S,213,A,45,-,-,-,-,-,-,64,5,13,-,-,-,74
,48,L,23,A,45,15,3,2,13,3,2,-,-,-,-,-,-,380
,48,L,49,A,45,-,-,-,-,-,-,64,5,13,-,-,-,660
A=<35,B=28,C=#22
Wednesday,04-April-2018,20:15,SS,3M+,PL,1.2,PV,1.2,CL,85,+0,RL,71,SA,200,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,101,8,3,3,-,-,-,-,-,-,-,-,-,25
,145,S,10,C,21,50,4,4,74,6,7,0,0,0,-,-,-,53
,145,S,133,AB,81,20,7,7,30,7,8,-,-,-,-,-,-,33
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,20,7,7,30,7,8,-,-,-,-,-,-,33
,145,S,212,AC,101,8,3,3,-,-,-,-,-,-,-,-,-,25
,145,L,4,AB,81,20,7,7,30,7,8,-,-,-,-,-,-,520
A=<33,B=#23,C=40
Wednesday,04-April-2018,20:16,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,61,SA,90,DS,163
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,23,0,0,0,51,4,4,-,-,-,-,-,-,43
,48,S,90,A,23,-,-,-,-,-,-,163,3,16,-,-,-,111
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,24
,48,S,213,A,23,-,-,-,-,-,-,163,3,16,-,-,-,111
,48,L,23,A,23,0,0,0,51,4,4,-,-,-,-,-,-,320
,48,L,49,A,23,-,-,-,-,-,-,163,3,16,-,-,-,800
A=<35,B=28,C=#22
Wednesday,04-April-2018,20:16,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,24,6,6,22,6,5,16,4,3,-,-,-,24
,354,S,31,B,25,35,6,3,25,5,2,0,0,0,-,-,-,45
,182,S,34,A,84,7,3,2,0,0,0,-,-,-,-,-,-,8
,2,L,14,AD,96,33,12,11,42,17,17,-,-,-,-,-,-,2460
,2,L,15,AD,96,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,20:17,SS,23M+,PL,7.2,PV,7.2,CL,110+20,RL,92,SA,131,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,28,12,3,2,16,3,2,41,9,5,-,-,-,46
,152,S,131,A,28,19,4,2,45,8,5,-,-,-,-,-,-,53
,152,S,132,C,28,57,4,5,46,3,5,31,4,3,-,-,-,53
,193,L,57,ABCE,33,20,4,3,39,5,5,93,5,10,-,-,-,480
,193,L,58,AE,11,43,2,1,43,2,2,0,0,0,-,-,-,200
A=<61,B=1,C=39,D=1
Wednesday,04-April-2018,20:17,SS,3M+,PL,1.2,PV,22.2,CL,85,+0,RL,69,SA,201,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,93,9,3,3,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,34,91,11,12,8,2,1,0,0,0,-,-,-,76
,145,S,133,AB,60,15,4,4,38,7,8,-,-,-,-,-,-,32
,145,S,204,AB,60,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,60,15,4,4,38,7,8,-,-,-,-,-,-,32
,145,S,212,AC,93,9,3,3,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,60,15,4,4,38,7,8,-,-,-,-,-,-,520
A=<30,B=#23,C=43
Wednesday,04-April-2018,20:17,SS,28M+,PL,2.3,PV,2.2,CL,60,+0,RL,60,SA,47,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,0,0,0,11,3,2,-,-,-,-,-,-,25
,48,S,90,A,58,-,-,-,-,-,-,0,0,0,-,-,-,68
,48,S,91,BC,35,69,3,9,38,5,4,-,-,-,-,-,-,47
,48,S,213,A,58,-,-,-,-,-,-,0,0,0,-,-,-,68
,48,L,23,A,58,0,0,0,11,3,2,-,-,-,-,-,-,180
,48,L,49,A,58,-,-,-,-,-,-,0,0,0,-,-,-,480
A=<19,B=44,C=#22
Wednesday,04-April-2018,20:18,SS,28M+,PL,2.2,PV,8.2,CL,60-13,RL,67,SA,90,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,64,4,6,89,7,8,-,-,-,-,-,-,55
,48,S,90,A,25,-,-,-,-,-,-,149,3,16,-,-,-,103
,48,S,91,BC,37,51,5,7,25,5,3,-,-,-,-,-,-,46
,48,S,213,A,25,-,-,-,-,-,-,149,3,16,-,-,-,103
,48,L,23,A,25,64,4,6,89,7,8,-,-,-,-,-,-,480
,48,L,49,A,25,-,-,-,-,-,-,149,3,16,-,-,-,640
A=<19,B=44,C=#22
Wednesday,04-April-2018,20:18,SS,3M+,PL,7.2,PV,7.2,CL,85,+0,RL,68,SA,201,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,52,24,5,4,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,14,11,2,1,13,2,1,0,0,0,-,-,-,52
,145,S,133,AB,39,11,2,2,55,7,7,-,-,-,-,-,-,44
,145,S,204,AB,39,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,39,11,2,2,55,7,7,-,-,-,-,-,-,44
,145,S,212,AC,52,24,5,4,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,39,11,2,2,55,7,7,-,-,-,-,-,-,480
A=<51,B=#23,C=22
Wednesday,04-April-2018,20:18,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,23,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,94,14,6,4,14,6,4,12,5,3,-,-,-,20
,354,S,31,B,31,50,8,5,51,7,6,8,2,1,-,-,-,50
,182,S,34,A,90,10,4,3,0,0,0,-,-,-,-,-,-,9
,2,L,14,AD,96,33,12,11,42,17,17,-,-,-,-,-,-,2360
,2,L,15,AD,96,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,20:18,SS,23M+,PL,7.2,PV,2.4,CL,120,+3,RL,93,SA,310,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,60,86,25,23,93,20,24,77,17,20,-,-,-,69
,152,S,131,A,60,16,4,3,20,5,4,-,-,-,-,-,-,41
,152,S,132,C,20,17,3,1,34,4,3,16,3,1,-,-,-,45
,193,L,57,ABCE,86,13,3,5,54,17,17,0,0,0,-,-,-,600
,193,L,58,AE,64,69,12,13,91,18,21,59,10,14,-,-,-,800
A=<61,B=1,C=39,D=1
Wednesday,04-April-2018,20:19,SS,28M+,PL,8.2,PV,8.2,CL,70-17,RL,71,SA,90,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,82,3,6,0,0,0,-,-,-,-,-,-,69
,48,S,90,A,19,-,-,-,-,-,-,142,6,12,-,-,-,113
,48,S,91,BC,19,0,0,0,46,4,3,-,-,-,-,-,-,53
,48,S,213,A,19,-,-,-,-,-,-,142,6,12,-,-,-,113
,48,L,23,A,19,82,3,6,0,0,0,-,-,-,-,-,-,460
,48,L,49,A,19,-,-,-,-,-,-,142,6,12,-,-,-,640
A=<41,B=28,C=#22
Wednesday,04-April-2018,20:20,SS,3M+,PL,7.2,PV,18.2,CL,85,+0,RL,68,SA,200,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,82,0,0,0,-,-,-,-,-,-,-,-,-,10
,145,S,10,C,16,36,2,2,36,3,2,0,0,0,-,-,-,41
,145,S,133,AB,67,12,4,3,42,11,10,-,-,-,-,-,-,45
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,12,4,3,42,11,10,-,-,-,-,-,-,45
,145,S,212,AC,82,0,0,0,-,-,-,-,-,-,-,-,-,10
,145,L,4,AB,67,12,4,3,42,11,10,-,-,-,-,-,-,480
A=<50,B=#23,C=23
Wednesday,04-April-2018,20:20,SS,28M+,PL,8.2,PV,8.2,CL,71,+0,RL,71,SA,47,DS,76
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,20,27,2,2,35,2,2,-,-,-,-,-,-,62
,48,S,90,A,20,-,-,-,-,-,-,90,3,8,-,-,-,120
,48,S,91,BC,24,45,4,4,13,2,1,-,-,-,-,-,-,47
,48,S,213,A,20,-,-,-,-,-,-,90,3,8,-,-,-,120
,48,L,23,A,20,27,2,2,35,2,2,-,-,-,-,-,-,400
,48,L,49,A,20,-,-,-,-,-,-,90,3,8,-,-,-,620
A=<41,B=28,C=#22
Wednesday,04-April-2018,20:20,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,64
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,90,20,9,6,18,9,6,4,2,1,-,-,-,19
,354,S,31,B,27,36,6,3,30,4,3,8,2,1,-,-,-,41
,182,S,34,A,80,15,4,4,0,0,0,-,-,-,-,-,-,12
,2,L,14,AD,32,20,3,2,47,8,6,-,-,-,-,-,-,1460
,2,L,15,AD,32,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,20:20,SS,23M+,PL,7.2,PV,7.4,CL,120,+4,RL,97,SA,310,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,37,23,7,4,24,6,4,47,13,8,-,-,-,61
,152,S,131,A,37,20,6,3,30,9,4,-,-,-,-,-,-,30
,152,S,132,C,30,0,0,0,51,6,6,43,5,5,-,-,-,47
,193,L,57,ABCE,86,13,3,5,54,17,17,0,0,0,-,-,-,680
,193,L,58,AE,64,69,12,13,91,18,21,59,10,14,-,-,-,1240
A=<61,B=1,C=39,D=1
Wednesday,04-April-2018,20:21,SS,3M+,PL,1.2,PV,1.2,CL,85,+0,RL,68,SA,201,DS,84
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,86,9,3,3,-,-,-,-,-,-,-,-,-,9
,145,S,10,C,20,103,5,8,72,6,6,0,0,0,-,-,-,61
,145,S,133,AB,91,15,7,6,23,8,7,-,-,-,-,-,-,36
,145,S,204,AB,91,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,91,15,7,6,23,8,7,-,-,-,-,-,-,36
,145,S,212,AC,86,9,3,3,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,91,15,7,6,23,8,7,-,-,-,-,-,-,500
A=<33,B=#23,C=40
Wednesday,04-April-2018,20:21,SS,28M+,PL,1.2,PV,1.3,CL,69,+0,RL,63,SA,50,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,0,0,0,0,0,0,-,-,-,-,-,-,30
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,61
,48,S,91,BC,35,0,0,0,12,2,1,-,-,-,-,-,-,30
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,61
,48,L,23,A,40,0,0,0,0,0,0,-,-,-,-,-,-,140
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,300
A=<20,B=48,C=#22
Wednesday,04-April-2018,20:22,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,92,26,10,8,22,9,7,18,7,5,-,-,-,21
,354,S,31,B,23,21,3,2,32,6,3,8,2,1,-,-,-,38
,182,S,34,A,81,12,4,3,0,0,0,-,-,-,-,-,-,13
,2,L,14,AD,86,49,8,14,72,25,26,-,-,-,-,-,-,2000
,2,L,15,AD,86,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,20:22,SS,23M+,PL,7.2,PV,7.3,CL,120,+0,RL,100,SA,310,DS,159
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,37,23,7,4,24,6,4,47,13,8,-,-,-,57
,152,S,131,A,37,20,6,3,30,9,4,-,-,-,-,-,-,28
,152,S,132,C,30,0,0,0,51,6,6,43,5,5,-,-,-,47
,193,L,57,ABCE,121,0,0,0,42,18,19,147,7,61,-,-,-,1480
,193,L,58,AE,99,14,5,4,46,15,16,28,11,10,-,-,-,1260
A=<61,B=1,C=39,D=1
Wednesday,04-April-2018,20:22,SS,3M+,PL,1.2,PV,20.2,CL,85,+0,RL,68,SA,200,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,83,16,5,5,-,-,-,-,-,-,-,-,-,10
,145,S,10,C,24,47,4,4,0,0,0,0,0,0,-,-,-,63
,145,S,133,AB,60,7,2,2,38,7,8,-,-,-,-,-,-,34
,145,S,204,AB,60,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,60,7,2,2,38,7,8,-,-,-,-,-,-,34
,145,S,212,AC,83,16,5,5,-,-,-,-,-,-,-,-,-,10
,145,L,4,AB,60,7,2,2,38,7,8,-,-,-,-,-,-,480
A=<31,B=#23,C=42
Wednesday,04-April-2018,20:23,SS,28M+,PL,1.2,PV,5.3,CL,71,+0,RL,56,SA,50,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,19,3,3,30,4,5,-,-,-,-,-,-,21
,48,S,90,A,51,-,-,-,-,-,-,0,0,0,-,-,-,20
,48,S,91,BC,35,0,0,0,24,5,3,-,-,-,-,-,-,25
,48,S,213,A,51,-,-,-,-,-,-,0,0,0,-,-,-,20
,48,L,23,A,51,19,3,3,30,4,5,-,-,-,-,-,-,220
,48,L,49,A,51,-,-,-,-,-,-,0,0,0,-,-,-,80
A=<21,B=48,C=#22
Wednesday,04-April-2018,20:24,SS,28M+,PL,8.2,PV,8.3,CL,71,+0,RL,54,SA,47,DS,65
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,19,2,2,54,4,5,-,-,-,-,-,-,34
,48,S,90,A,25,-,-,-,-,-,-,27,3,3,-,-,-,12
,48,S,91,BC,19,0,0,0,0,0,0,-,-,-,-,-,-,11
,48,S,213,A,25,-,-,-,-,-,-,27,3,3,-,-,-,12
,48,L,23,A,25,19,2,2,54,4,5,-,-,-,-,-,-,280
,48,L,49,A,25,-,-,-,-,-,-,27,3,3,-,-,-,60
A=<41,B=28,C=#22
Wednesday,04-April-2018,20:24,SS,3M+,PL,7.2,PV,7.3,CL,85,+0,RL,68,SA,200,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,59,29,6,6,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,38
,145,S,133,AB,47,10,2,2,15,3,2,-,-,-,-,-,-,24
,145,S,204,AB,47,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,47,10,2,2,15,3,2,-,-,-,-,-,-,24
,145,S,212,AC,59,29,6,6,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,47,10,2,2,15,3,2,-,-,-,-,-,-,320
A=<51,B=#23,C=22
Wednesday,04-April-2018,20:24,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,88
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,98,15,5,5,17,6,6,16,5,5,-,-,-,21
,354,S,31,B,31,41,8,4,50,9,6,10,2,1,-,-,-,41
,182,S,34,A,78,7,2,2,0,0,0,-,-,-,-,-,-,10
,2,L,14,AD,67,35,9,8,46,14,13,-,-,-,-,-,-,1800
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,20:24,SS,23M+,PL,1.2,PV,1.2,CL,120,+0,RL,115,SA,310,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,124,21,21,130,16,21,131,19,22,-,-,-,85
,152,S,131,A,38,118,11,16,118,13,17,-,-,-,-,-,-,70
,152,S,132,C,26,35,4,3,36,6,4,22,4,2,-,-,-,44
,193,L,57,ABCE,59,0,0,0,22,6,5,0,0,0,-,-,-,1020
,193,L,58,AE,37,0,0,0,16,3,2,9,2,1,-,-,-,680
A=<74,B=1,C=26,D=1
Wednesday,04-April-2018,20:25,SS,28M+,PL,8.3,PV,8.3,CL,69-19,RL,60,SA,47,DS,65
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,15,3,3,32,5,5,-,-,-,-,-,-,39
,48,S,90,A,48,-,-,-,-,-,-,80,11,17,-,-,-,45
,48,S,91,BC,27,39,5,4,34,5,3,-,-,-,-,-,-,23
,48,S,213,A,48,-,-,-,-,-,-,80,11,17,-,-,-,45
,48,L,23,A,48,15,3,3,32,5,5,-,-,-,-,-,-,380
,48,L,49,A,48,-,-,-,-,-,-,80,11,17,-,-,-,440
A=<40,B=28,C=#22
Wednesday,04-April-2018,20:25,SS,3M+,PL,1.2,PV,1.3,CL,85,+0,RL,68,SA,201,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,67,19,5,4,-,-,-,-,-,-,-,-,-,22
,145,S,10,C,18,66,3,5,32,2,2,131,5,8,-,-,-,69
,145,S,133,AB,74,18,7,6,16,5,4,-,-,-,-,-,-,21
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,18,7,6,16,5,4,-,-,-,-,-,-,21
,145,S,212,AC,67,19,5,4,-,-,-,-,-,-,-,-,-,22
,145,L,4,AB,74,18,7,6,16,5,4,-,-,-,-,-,-,340
A=<33,B=#23,C=40
Wednesday,04-April-2018,20:26,SS,28M+,PL,8.3,PV,8.2,CL,69,+0,RL,60,SA,50,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,57,9,2,2,15,4,3,-,-,-,-,-,-,29
,48,S,90,A,57,-,-,-,-,-,-,87,14,22,-,-,-,71
,48,S,91,BC,37,94,5,13,74,11,9,-,-,-,-,-,-,55
,48,S,213,A,57,-,-,-,-,-,-,87,14,22,-,-,-,71
,48,L,23,A,57,9,2,2,15,4,3,-,-,-,-,-,-,320
,48,L,49,A,57,-,-,-,-,-,-,87,14,22,-,-,-,820
A=<40,B=28,C=#22
Wednesday,04-April-2018,20:26,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,101,SA,20,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,15,7,4,13,6,4,6,3,2,-,-,-,18
,354,S,31,B,42,25,4,4,31,5,5,17,3,3,-,-,-,37
,182,S,34,A,81,16,6,4,0,0,0,-,-,-,-,-,-,12
,2,L,14,AD,66,14,4,3,44,12,12,-,-,-,-,-,-,1660
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,04-April-2018,20:26,SS,23M+,PL,1.2,PV,2.2,CL,120,+0,RL,112,SA,310,DS,107
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,88,66,33,26,73,31,28,53,22,20,-,-,-,86
,152,S,131,A,88,22,8,7,54,23,18,-,-,-,-,-,-,70
,152,S,132,C,35,31,4,3,48,6,7,70,10,9,-,-,-,55
,193,L,57,ABCE,59,0,0,0,22,6,5,0,0,0,-,-,-,640
,193,L,58,AE,37,0,0,0,16,3,2,9,2,1,-,-,-,260
A=<74,B=1,C=26,D=1
Wednesday,04-April-2018,20:27,SS,3M+,PL,3.2,PV,3.2,CL,85,+0,RL,68,SA,201,DS,58
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,92,11,4,3,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,13,0,0,0,16,2,1,25,3,1,-,-,-,54
,145,S,133,AB,80,26,10,9,32,10,9,-,-,-,-,-,-,24
,145,S,204,AB,80,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,80,26,10,9,32,10,9,-,-,-,-,-,-,24
,145,S,212,AC,92,11,4,3,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,80,26,10,9,32,10,9,-,-,-,-,-,-,520
A=<39,B=#23,C=34
Wednesday,04-April-2018,20:27,SS,28M+,PL,8.3,PV,8.3,CL,71,+1,RL,69,SA,50,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,71,4,5,109,4,7,-,-,-,-,-,-,61
,48,S,90,A,19,-,-,-,-,-,-,0,0,0,-,-,-,46
,48,S,91,BC,34,0,0,0,26,3,3,-,-,-,-,-,-,51
,48,S,213,A,19,-,-,-,-,-,-,0,0,0,-,-,-,46
,48,L,23,A,19,71,4,5,109,4,7,-,-,-,-,-,-,460
,48,L,49,A,19,-,-,-,-,-,-,0,0,0,-,-,-,560
A=<41,B=28,C=#22
Wednesday,04-April-2018,20:28,SS,3M+,PL,1.2,PV,1.2,CL,85,+0,RL,68,SA,200,DS,72
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,64,12,3,3,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,28,87,5,9,0,0,0,0,0,0,-,-,-,76
,145,S,133,AB,61,17,5,4,29,6,6,-,-,-,-,-,-,28
,145,S,204,AB,61,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,61,17,5,4,29,6,6,-,-,-,-,-,-,28
,145,S,212,AC,64,12,3,3,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,61,17,5,4,29,6,6,-,-,-,-,-,-,540
A=<33,B=#23,C=40
Wednesday,04-April-2018,20:28,SS,10M+,PL,3.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,78,30,10,7,29,10,8,20,7,5,-,-,-,22
,354,S,31,B,37,48,8,6,48,9,7,13,2,2,-,-,-,43
,182,S,34,A,90,23,8,6,0,0,0,-,-,-,-,-,-,17
,2,L,14,AD,71,39,3,9,53,16,16,-,-,-,-,-,-,1560
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,04-April-2018,20:28,SS,28M+,PL,8.3,PV,8.2,CL,73,+0,RL,80,SA,90,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,22,3,3,32,4,4,-,-,-,-,-,-,54
,48,S,90,A,40,-,-,-,-,-,-,157,2,28,-,-,-,90
,48,S,91,BC,27,46,5,4,37,6,3,-,-,-,-,-,-,50
,48,S,213,A,40,-,-,-,-,-,-,157,2,28,-,-,-,90
,48,L,23,A,40,22,3,3,32,4,4,-,-,-,-,-,-,420
,48,L,49,A,40,-,-,-,-,-,-,157,2,28,-,-,-,880
A=<42,B=28,C=#22
Wednesday,04-April-2018,20:28,SS,23M+,PL,1.2,PV,1.4,CL,120,-9,RL,108,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,49,48,12,11,44,10,9,48,11,10,-,-,-,75
,152,S,131,A,49,7,2,1,14,4,3,-,-,-,-,-,-,50
,152,S,132,C,77,16,5,4,17,6,5,13,3,4,-,-,-,39
,193,L,57,ABCE,110,9,3,4,53,19,22,0,0,0,-,-,-,420
,193,L,58,AE,88,34,9,9,56,16,18,64,18,21,-,-,-,700
A=<74,B=1,C=26,D=1
Wednesday,04-April-2018,20:30,SS,3M+,PL,1.2,PV,18.2,CL,85,+0,RL,68,SA,200,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,0,0,0,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,22,33,4,3,30,5,3,28,3,2,-,-,-,49
,145,S,133,AB,58,9,3,2,17,4,3,-,-,-,-,-,-,24
,145,S,204,AB,58,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,58,9,3,2,17,4,3,-,-,-,-,-,-,24
,145,S,212,AC,79,0,0,0,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,58,9,3,2,17,4,3,-,-,-,-,-,-,400
A=<32,B=#23,C=41
Wednesday,04-April-2018,20:30,SS,28M+,PL,8.3,PV,8.2,CL,85,+2,RL,88,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,42,0,0,0,0,0,0,-,-,-,-,-,-,35
