Strategic,Monitor,On,Wednesday,18-April-2018,filename:CCITY_20180418

Wednesday,18-April-2018,00:00,SS,28M+,PL,7.3,PV,7.2,CL,60,+0,RL,60,SA,50,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<33,B=#23,C=40
Wednesday,18-April-2018,21:55,SS,28M+,PL,2.2,PV,6.2,CL,83,+0,RL,78,SA,47,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,13,3,2,9,2,1,-,-,-,-,-,-,17
,48,S,90,A,45,-,-,-,-,-,-,76,4,14,-,-,-,69
,48,S,91,BC,38,0,0,0,6,2,1,-,-,-,-,-,-,39
,48,S,213,A,45,-,-,-,-,-,-,76,4,14,-,-,-,69
,48,L,23,A,45,13,3,2,9,2,1,-,-,-,-,-,-,200
,48,L,49,A,45,-,-,-,-,-,-,76,4,14,-,-,-,500
A=<29,B=44,C=#22
Wednesday,18-April-2018,21:55,SS,10M+,PL,4.2,PV,4.2,CL,111,+0,RL,88,SA,20,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,58,22,5,4,23,6,4,22,5,4,-,-,-,28
,354,S,31,B,20,13,2,1,19,4,1,0,0,0,-,-,-,34
,182,S,34,A,94,12,4,3,31,11,10,-,-,-,-,-,-,22
,2,L,14,AD,70,64,6,15,85,24,26,-,-,-,-,-,-,2200
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,21:56,SS,23M+,PL,7.3,PV,7.4,CL,116,+0,RL,99,SA,130,DS,58
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,88,48,24,20,58,21,23,43,17,17,-,-,-,58
,152,S,131,A,88,19,6,5,27,12,9,-,-,-,-,-,-,33
,152,S,132,C,37,18,3,2,63,8,9,42,7,6,-,-,-,73
,193,L,57,ABCE,63,10,3,3,15,4,3,6,2,1,-,-,-,300
,193,L,58,AE,41,15,3,2,32,5,5,44,7,6,-,-,-,420
A=<61,B=1,C=39,D=1
Wednesday,18-April-2018,21:56,SS,3M+,PL,2.2,PV,2.3,CL,85,+0,RL,72,SA,201,DS,47
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,18,5,5,-,-,-,-,-,-,-,-,-,30
,145,S,10,C,18,32,3,2,0,0,0,0,0,0,-,-,-,31
,145,S,133,AB,54,14,4,3,33,7,6,-,-,-,-,-,-,28
,145,S,204,AB,54,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,54,14,4,3,33,7,6,-,-,-,-,-,-,28
,145,S,212,AC,71,18,5,5,-,-,-,-,-,-,-,-,-,30
,145,L,4,AB,54,14,4,3,33,7,6,-,-,-,-,-,-,380
A=<36,B=#23,C=37
Wednesday,18-April-2018,21:56,SS,28M+,PL,5.2,PV,5.3,CL,71,+2,RL,68,SA,47,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,33,13,2,1,62,6,7,-,-,-,-,-,-,38
,48,S,90,A,33,-,-,-,-,-,-,0,0,0,-,-,-,25
,48,S,91,BC,38,33,3,4,14,4,2,-,-,-,-,-,-,35
,48,S,213,A,33,-,-,-,-,-,-,0,0,0,-,-,-,25
,48,L,23,A,33,13,2,1,62,6,7,-,-,-,-,-,-,280
,48,L,49,A,33,-,-,-,-,-,-,0,0,0,-,-,-,200
A=<35,B=34,C=#22
Wednesday,18-April-2018,21:57,SS,10M+,PL,4.2,PV,4.2,CL,108,+0,RL,91,SA,20,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,95,18,8,6,14,6,4,12,5,3,-,-,-,24
,354,S,31,B,30,26,5,3,36,6,4,0,0,0,-,-,-,33
,182,S,34,A,93,24,6,6,50,15,16,-,-,-,-,-,-,33
,2,L,14,AD,90,28,9,8,80,28,32,-,-,-,-,-,-,2860
,2,L,15,AD,90,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,21:57,SS,28M+,PL,5.2,PV,5.3,CL,62,+3,RL,62,SA,47,DS,66
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,14,3,2,24,4,4,-,-,-,-,-,-,34
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,17
,48,S,91,BC,15,9,2,0,0,0,0,-,-,-,-,-,-,16
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,17
,48,L,23,A,45,14,3,2,24,4,4,-,-,-,-,-,-,280
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,120
A=<31,B=34,C=#22
Wednesday,18-April-2018,21:57,SS,3M+,PL,1.2,PV,1.3,CL,85,+0,RL,68,SA,201,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,72,21,5,5,-,-,-,-,-,-,-,-,-,24
,145,S,10,C,19,29,4,2,18,2,1,0,0,0,-,-,-,33
,145,S,133,AB,54,13,4,3,15,3,3,-,-,-,-,-,-,23
,145,S,204,AB,54,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,54,13,4,3,15,3,3,-,-,-,-,-,-,23
,145,S,212,AC,72,21,5,5,-,-,-,-,-,-,-,-,-,24
,145,L,4,AB,54,13,4,3,15,3,3,-,-,-,-,-,-,340
A=<33,B=#23,C=40
Wednesday,18-April-2018,21:58,SS,23M+,PL,2.3,PV,2.3,CL,108,+5,RL,98,SA,130,DS,64
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,67,47,19,15,47,16,14,64,22,19,-,-,-,59
,152,S,131,A,67,14,3,3,11,4,3,-,-,-,-,-,-,24
,152,S,132,C,30,13,2,1,30,4,4,23,4,3,-,-,-,53
,193,L,57,ABCE,31,0,0,0,20,2,2,21,3,2,-,-,-,160
,193,L,58,AE,11,0,0,0,65,3,3,41,2,2,-,-,-,280
A=<71,B=1,C=29,D=1
Wednesday,18-April-2018,21:58,SS,28M+,PL,3.2,PV,3.3,CL,64,+0,RL,53,SA,51,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,57,7,2,1,13,3,3,-,-,-,-,-,-,27
,48,S,90,A,57,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,17,11,2,1,0,0,0,-,-,-,-,-,-,15
,48,S,213,A,57,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,57,7,2,1,13,3,3,-,-,-,-,-,-,280
,48,L,49,A,57,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<26,B=40,C=#22
Wednesday,18-April-2018,21:59,SS,3M+,PL,1.2,PV,22.2,CL,85,+0,RL,68,SA,201,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,98,13,5,5,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,28,66,8,7,21,4,3,17,2,1,-,-,-,46
,145,S,133,AB,71,17,7,6,51,13,12,-,-,-,-,-,-,35
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,17,7,6,51,13,12,-,-,-,-,-,-,35
,145,S,212,AC,98,13,5,5,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,71,17,7,6,51,13,12,-,-,-,-,-,-,500
A=<30,B=#23,C=43
Wednesday,18-April-2018,21:59,SS,10M+,PL,4.2,PV,4.2,CL,95,-3,RL,91,SA,20,DS,71
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,26,8,7,26,9,7,19,6,5,-,-,-,23
,354,S,31,B,38,57,9,8,61,9,9,14,2,2,-,-,-,44
,182,S,34,A,73,10,3,2,54,15,14,-,-,-,-,-,-,48
,2,L,14,AD,56,0,0,0,59,22,15,-,-,-,-,-,-,2360
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:00,SS,28M+,PL,3.3,PV,2.3,CL,68-20,RL,60,SA,51,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,42,25,4,4,28,3,4,-,-,-,-,-,-,22
,48,S,90,A,42,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,45,71,5,11,31,6,5,-,-,-,-,-,-,38
,48,S,213,A,42,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,42,25,4,4,28,3,4,-,-,-,-,-,-,340
,48,L,49,A,42,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<28,B=40,C=#22
Wednesday,18-April-2018,22:00,SS,23M+,PL,2.3,PV,7.2,CL,102,+3,RL,94,SA,130,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,86,41,23,17,36,17,14,29,11,11,-,-,-,52
,152,S,131,A,86,38,13,11,23,10,7,-,-,-,-,-,-,28
,152,S,132,C,34,24,3,2,68,6,9,75,7,9,-,-,-,58
,193,L,57,ABCE,68,6,2,2,44,10,10,40,11,9,-,-,-,400
,193,L,58,AE,46,29,4,4,30,4,5,18,3,3,-,-,-,300
A=<71,B=1,C=29,D=1
Wednesday,18-April-2018,22:00,SS,3M+,PL,1.2,PV,0.2,CL,85,+0,RL,68,SA,200,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,76,16,5,4,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,24,42,5,4,0,0,0,0,0,0,-,-,-,47
,145,S,133,AB,53,15,4,4,38,6,7,-,-,-,-,-,-,37
,145,S,204,AB,53,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,53,15,4,4,38,6,7,-,-,-,-,-,-,37
,145,S,212,AC,76,16,5,4,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,53,15,4,4,38,6,7,-,-,-,-,-,-,520
A=<30,B=#23,C=43
Wednesday,18-April-2018,22:01,SS,10M+,PL,4.2,PV,4.2,CL,87,-2,RL,84,SA,20,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,31,6,7,20,5,5,10,2,2,-,-,-,26
,354,S,31,B,33,30,4,4,53,8,7,0,0,0,-,-,-,52
,182,S,34,A,36,0,0,0,16,4,2,-,-,-,-,-,-,36
,2,L,14,AD,56,0,0,0,59,22,15,-,-,-,-,-,-,1700
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:01,SS,28M+,PL,3.3,PV,3.3,CL,80,+1,RL,49,SA,47,DS,108
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,3,0,0,0,0,0,0,-,-,-,-,-,-,12
,48,S,90,A,3,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,26
,48,S,213,A,3,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,3,0,0,0,0,0,0,-,-,-,-,-,-,200
,48,L,49,A,3,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<32,B=40,C=#22
Wednesday,18-April-2018,22:01,SS,23M+,PL,7.3,PV,7.2,CL,104,+0,RL,89,SA,244,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,86,41,23,17,36,17,14,29,11,11,-,-,-,46
,152,S,131,A,86,38,13,11,23,10,7,-,-,-,-,-,-,33
,152,S,132,C,34,24,3,2,68,6,9,75,7,9,-,-,-,65
,193,L,57,ABCE,57,7,2,2,52,10,10,62,12,12,-,-,-,640
,193,L,58,AE,35,43,5,4,60,8,8,28,4,3,-,-,-,400
A=<61,B=1,C=39,D=1
Wednesday,18-April-2018,22:02,SS,3M+,PL,1.2,PV,22.2,CL,85,+0,RL,68,SA,201,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,13,5,4,-,-,-,-,-,-,-,-,-,14
,145,S,10,C,37,95,10,14,15,3,2,0,0,0,-,-,-,71
,145,S,133,AB,58,6,2,2,19,4,4,-,-,-,-,-,-,32
,145,S,204,AB,58,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,58,6,2,2,19,4,4,-,-,-,-,-,-,32
,145,S,212,AC,94,13,5,4,-,-,-,-,-,-,-,-,-,14
,145,L,4,AB,58,6,2,2,19,4,4,-,-,-,-,-,-,420
A=<27,B=#23,C=46
Wednesday,18-April-2018,22:02,SS,28M+,PL,8.3,PV,8.3,CL,87,+1,RL,56,SA,51,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,0,0,0,29,6,5,-,-,-,-,-,-,19
,48,S,90,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,17,0,0,0,25,4,1,-,-,-,-,-,-,27
,48,S,213,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,46,0,0,0,29,6,5,-,-,-,-,-,-,200
,48,L,49,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<47,B=28,C=#22
Wednesday,18-April-2018,22:02,SS,10M+,PL,4.2,PV,4.2,CL,89,+0,RL,76,SA,136,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,62,30,8,6,23,6,5,25,6,5,-,-,-,29
,354,S,31,B,19,9,2,1,23,4,2,11,2,1,-,-,-,41
,182,S,34,A,20,12,2,1,18,3,1,-,-,-,-,-,-,25
,2,L,14,AD,11,95,3,4,56,3,3,-,-,-,-,-,-,1000
,2,L,15,AD,11,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:03,SS,23M+,PL,7.3,PV,7.2,CL,105,+0,RL,86,SA,313,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,59,41,14,12,39,12,10,46,13,12,-,-,-,43
,152,S,131,A,59,44,5,9,51,11,11,-,-,-,-,-,-,44
,152,S,132,C,31,37,5,3,47,6,6,59,7,7,-,-,-,68
,193,L,57,ABCE,57,7,2,2,52,10,10,62,12,12,-,-,-,800
,193,L,58,AE,35,43,5,4,60,8,8,28,4,3,-,-,-,500
A=<61,B=1,C=39,D=1
Wednesday,18-April-2018,22:03,SS,3M+,PL,3.2,PV,3.3,CL,85,+0,RL,68,SA,200,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,48,35,6,6,-,-,-,-,-,-,-,-,-,24
,145,S,10,C,21,27,3,2,23,4,2,0,0,0,-,-,-,53
,145,S,133,AB,52,16,5,4,22,3,4,-,-,-,-,-,-,25
,145,S,204,AB,52,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,52,16,5,4,22,3,4,-,-,-,-,-,-,25
,145,S,212,AC,48,35,6,6,-,-,-,-,-,-,-,-,-,24
,145,L,4,AB,52,16,5,4,22,3,4,-,-,-,-,-,-,320
A=<39,B=#23,C=34
Wednesday,18-April-2018,22:03,SS,28M+,PL,8.3,PV,2.3,CL,85,+0,RL,64,SA,47,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,76,17,6,4,16,6,4,-,-,-,-,-,-,17
,48,S,90,A,76,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,40,64,4,9,45,8,6,-,-,-,-,-,-,37
,48,S,213,A,76,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,76,17,6,4,16,6,4,-,-,-,-,-,-,220
,48,L,49,A,76,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<46,B=28,C=#22
Wednesday,18-April-2018,22:04,SS,10M+,PL,4.2,PV,4.2,CL,91,+0,RL,72,SA,17,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,28,8,6,27,8,6,18,5,4,-,-,-,29
,354,S,31,B,23,34,6,3,26,4,2,0,0,0,-,-,-,35
,182,S,34,A,24,11,3,1,23,5,2,-,-,-,-,-,-,20
,2,L,14,AD,88,35,5,10,61,21,24,-,-,-,-,-,-,2060
,2,L,15,AD,88,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:05,SS,23M+,PL,3.2,PV,3.2,CL,108,+0,RL,86,SA,310,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,72,40,17,14,57,20,18,22,6,7,-,-,-,50
,152,S,131,A,72,37,11,9,38,13,10,-,-,-,-,-,-,42
,152,S,132,C,30,11,2,1,7,2,1,25,2,3,-,-,-,47
,193,L,57,ABCE,44,0,0,0,20,4,3,16,3,2,-,-,-,540
,193,L,58,AE,22,0,0,0,82,5,7,30,2,2,-,-,-,420
A=<68,B=1,C=32,D=1
Wednesday,18-April-2018,22:05,SS,28M+,PL,8.3,PV,8.2,CL,80,-2,RL,71,SA,90,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,61,13,3,3,15,4,3,-,-,-,-,-,-,19
,48,S,90,A,61,-,-,-,-,-,-,93,3,24,-,-,-,42
,48,S,91,BC,22,10,2,1,31,5,2,-,-,-,-,-,-,41
,48,S,213,A,61,-,-,-,-,-,-,93,3,24,-,-,-,42
,48,L,23,A,61,13,3,3,15,4,3,-,-,-,-,-,-,260
,48,L,49,A,61,-,-,-,-,-,-,93,3,24,-,-,-,460
A=<44,B=28,C=#22
Wednesday,18-April-2018,22:05,SS,3M+,PL,1.2,PV,20.2,CL,105+29,RL,68,SA,201,DS,85
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,8
,145,S,10,C,14,32,4,2,0,0,0,0,0,0,-,-,-,31
,145,S,133,AB,58,11,3,3,34,7,7,-,-,-,-,-,-,31
,145,S,204,AB,58,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,58,11,3,3,34,7,7,-,-,-,-,-,-,31
,145,S,212,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,8
,145,L,4,AB,58,11,3,3,34,7,7,-,-,-,-,-,-,400
A=<39,B=#23,C=39
Wednesday,18-April-2018,22:05,SS,10M+,PL,4.2,PV,4.2,CL,105,+4,RL,72,SA,18,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,27,7,6,25,7,5,12,3,2,-,-,-,28
,354,S,31,B,31,35,6,4,59,9,7,13,2,1,-,-,-,43
,182,S,34,A,24,13,3,1,24,5,2,-,-,-,-,-,-,22
,2,L,14,AD,88,35,5,10,61,21,24,-,-,-,-,-,-,2800
,2,L,15,AD,88,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:06,SS,28M+,PL,2.3,PV,2.3,CL,80,+1,RL,69,SA,51,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,61,9,3,2,24,5,5,-,-,-,-,-,-,19
,48,S,90,A,61,-,-,-,-,-,-,0,0,0,-,-,-,31
,48,S,91,BC,36,64,4,8,9,2,1,-,-,-,-,-,-,53
,48,S,213,A,61,-,-,-,-,-,-,0,0,0,-,-,-,31
,48,L,23,A,61,9,3,2,24,5,5,-,-,-,-,-,-,280
,48,L,49,A,61,-,-,-,-,-,-,0,0,0,-,-,-,340
A=<28,B=44,C=#22
Wednesday,18-April-2018,22:07,SS,23M-,PL,3.2,PV,2.3,CL,120,-6,RL,88,SA,116,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,47,22,17,56,20,19,37,13,13,-,-,-,54
,152,S,131,A,77,41,13,10,34,13,10,-,-,-,-,-,-,42
,152,S,132,C,25,15,2,1,23,3,2,49,7,5,-,-,-,43
,193,L,57,ABCE,44,0,0,0,20,4,3,16,3,2,-,-,-,300
,193,L,58,AE,22,0,0,0,82,5,7,30,2,2,-,-,-,340
A=<68,B=1,C=32,D=1
Wednesday,18-April-2018,22:07,SS,3M+,PL,1.2,PV,0.3,CL,115+10,RL,77,SA,200,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,96,11,4,4,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,16,19,3,1,0,0,0,0,0,0,-,-,-,26
,145,S,133,AB,81,11,5,4,15,4,4,-,-,-,-,-,-,25
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,11,5,4,15,4,4,-,-,-,-,-,-,25
,145,S,212,AC,96,11,4,4,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,81,11,5,4,15,4,4,-,-,-,-,-,-,340
A=<41,B=#23,C=39
Wednesday,18-April-2018,22:07,SS,10M+,PL,4.2,PV,4.2,CL,115,+4,RL,79,SA,28,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,59,21,5,4,18,5,4,29,5,5,-,-,-,28
,354,S,31,B,31,12,2,1,45,7,5,9,2,1,-,-,-,47
,182,S,34,A,41,19,3,2,52,7,7,-,-,-,-,-,-,36
,2,L,14,AD,22,106,5,8,106,7,10,-,-,-,-,-,-,2560
,2,L,15,AD,22,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:08,SS,28M+,PL,2.3,PV,8.3,CL,76,+0,RL,66,SA,47,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,39,18,2,2,13,2,2,-,-,-,-,-,-,19
,48,S,90,A,39,-,-,-,-,-,-,0,0,0,-,-,-,20
,48,S,91,BC,35,0,0,0,0,0,0,-,-,-,-,-,-,28
,48,S,213,A,39,-,-,-,-,-,-,0,0,0,-,-,-,20
,48,L,23,A,39,18,2,2,13,2,2,-,-,-,-,-,-,240
,48,L,49,A,39,-,-,-,-,-,-,0,0,0,-,-,-,220
A=<27,B=44,C=#22
Wednesday,18-April-2018,22:09,SS,23M+,PL,3.2,PV,3.3,CL,120,-4,RL,94,SA,130,DS,59
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,90,44,24,19,59,25,24,52,20,21,-,-,-,58
,152,S,131,A,90,18,7,5,23,10,8,-,-,-,-,-,-,32
,152,S,132,C,27,21,2,2,40,6,4,46,5,5,-,-,-,42
,193,L,57,ABCE,61,10,3,2,39,9,8,6,2,1,-,-,-,240
,193,L,58,AE,39,11,2,1,15,3,2,34,6,5,-,-,-,280
A=<68,B=1,C=32,D=1
Wednesday,18-April-2018,22:09,SS,3M+,PL,1.3,PV,20.3,CL,113,+2,RL,87,SA,201,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,133,19,10,9,-,-,-,-,-,-,-,-,-,12
,145,S,10,C,25,35,6,3,15,4,2,0,0,0,-,-,-,29
,145,S,133,AB,109,7,4,3,18,5,7,-,-,-,-,-,-,21
,145,S,204,AB,109,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,109,7,4,3,18,5,7,-,-,-,-,-,-,21
,145,S,212,AC,133,19,10,9,-,-,-,-,-,-,-,-,-,12
,145,L,4,AB,109,7,4,3,18,5,7,-,-,-,-,-,-,320
A=<39,B=#23,C=41
Wednesday,18-April-2018,22:09,SS,10M+,PL,4.2,PV,4.2,CL,113,-2,RL,88,SA,20,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,49,7,12,48,8,12,47,9,11,-,-,-,38
,354,S,31,B,41,40,7,6,35,5,6,23,4,4,-,-,-,46
,182,S,34,A,42,22,3,3,69,9,10,-,-,-,-,-,-,53
,2,L,14,AD,99,29,8,10,45,19,20,-,-,-,-,-,-,2300
,2,L,15,AD,99,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,22:09,SS,28M+,PL,7.3,PV,7.3,CL,69,-2,RL,61,SA,47,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,34,16,2,2,36,3,4,-,-,-,-,-,-,27
,48,S,90,A,34,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,23,23,4,2,28,5,2,-,-,-,-,-,-,27
,48,S,213,A,34,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,34,16,2,2,36,3,4,-,-,-,-,-,-,260
,48,L,49,A,34,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<38,B=30,C=#22
Wednesday,18-April-2018,22:10,SS,28M+,PL,7.3,PV,8.2,CL,71,+1,RL,72,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,52,16,4,3,21,4,4,-,-,-,-,-,-,25
,48,S,90,A,52,-,-,-,-,-,-,155,3,34,-,-,-,70
,48,S,91,BC,35,0,0,0,16,2,2,-,-,-,-,-,-,16
,48,S,213,A,52,-,-,-,-,-,-,155,3,34,-,-,-,70
,48,L,23,A,52,16,4,3,21,4,4,-,-,-,-,-,-,300
,48,L,49,A,52,-,-,-,-,-,-,155,3,34,-,-,-,800
A=<39,B=30,C=#22
Wednesday,18-April-2018,22:11,SS,3M+,PL,1.3,PV,20.2,CL,110,+0,RL,93,SA,201,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,123,28,13,12,-,-,-,-,-,-,-,-,-,21
,145,S,10,C,26,30,4,3,6,2,1,0,0,0,-,-,-,29
,145,S,133,AB,98,20,9,9,29,9,10,-,-,-,-,-,-,22
