Strategic,Monitor,On,Tuesday,17-April-2018,filename:CCITY_20180417

Tuesday,17-April-2018,00:00,SS,85M+,PL,5.4,PV,6.4,CL,100,+0,RL,90,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,33,5,6,9,2,2,10,3,2,0,0,0,26
,183,S,21,B,30,34,4,3,24,4,3,17,3,2,-,-,-,30
,184,S,161,A,78,14,5,4,14,5,4,4,2,1,0,0,0,17
,184,S,162,B,11,0,0,0,28,2,1,-,-,-,-,-,-,20
,183,S,183,B,30,34,4,3,24,4,3,-,-,-,-,-,-,30
,183,L,7,AC,55,33,5,6,-,-,-,-,-,-,-,-,-,160
A=<31,B=46,C=#20
Tuesday,17-April-2018,00:17,SS,10M+,PL,4.2,PV,2.2,CL,86,+0,RL,69,SA,20,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,13,5,3,12,5,3,7,3,1,-,-,-,11
,354,S,31,B,15,0,0,0,13,2,1,11,2,1,-,-,-,14
,182,S,34,A,33,0,0,0,10,2,1,-,-,-,-,-,-,9
,2,L,14,AD,26,0,0,0,0,0,0,-,-,-,-,-,-,400
,2,L,15,AD,26,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,00:17,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,16,6,5,0,0,0,13,5,4,0,0,0,17
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,00:17,SS,85M+,PL,5.4,PV,5.3,CL,100,+0,RL,90,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,96,-,-,-,0,0,0,5,2,1,-,-,-,2
,196,S,310,A,44,35,5,5,62,7,8,46,4,6,-,-,-,69
,196,S,311,ABE,44,0,0,0,31,5,4,39,7,6,17,4,3,39
,196,S,312,D,29,43,6,4,41,6,4,41,7,5,19,3,2,39
,197,L,71,ABF,82,10,4,3,24,7,9,-,-,-,-,-,-,420
,197,L,72,ABF,82,22,6,6,6,3,2,-,-,-,-,-,-,300
A=<14,B=20,C=#25,D=24,E=17
Tuesday,17-April-2018,00:18,SS,6M+,PL,5.3,PV,4.3,CL,86,+0,RL,86,SA,20,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,24,4,4,11,3,2,10,3,2,0,0,0,26
,183,S,21,B,27,0,0,0,31,3,3,15,2,1,-,-,-,32
,184,S,161,A,72,13,4,3,14,4,4,9,3,3,0,0,0,14
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,14
,183,S,183,B,27,0,0,0,31,3,3,-,-,-,-,-,-,32
,183,L,7,AC,55,24,4,4,-,-,-,-,-,-,-,-,-,160
A=<31,B=46,C=#20
Tuesday,17-April-2018,00:18,SS,10M+,PL,1.2,PV,1.2,CL,86,+0,RL,69,SA,20,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,10,4,2,8,3,2,8,3,2,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,182,S,34,A,78,0,0,0,0,0,0,-,-,-,-,-,-,6
,2,L,14,AD,46,13,3,2,29,6,6,-,-,-,-,-,-,560
,2,L,15,AD,46,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,00:18,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,8,3,3,5,2,1,0,0,0,0,0,0,13
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,00:18,SS,85M+,PL,5.4,PV,7.3,CL,100,+0,RL,90,SA,298,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,96,-,-,-,0,0,0,5,2,1,-,-,-,4
,196,S,310,A,46,41,4,6,33,3,5,37,5,5,-,-,-,62
,196,S,311,ABE,46,0,0,0,25,3,4,9,2,2,11,2,2,35
,196,S,312,D,25,0,0,0,19,2,2,18,2,2,0,0,0,27
,197,L,71,ABF,14,78,3,4,83,4,5,-,-,-,-,-,-,380
,197,L,72,ABF,14,131,5,6,53,2,3,-,-,-,-,-,-,300
A=<14,B=20,C=#25,D=24,E=17
Tuesday,17-April-2018,00:19,SS,6M+,PL,5.3,PV,5.3,CL,86,+0,RL,86,SA,20,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,61,7,2,1,16,4,3,8,3,2,0,0,0,22
,183,S,21,B,33,23,3,2,43,5,5,0,0,0,-,-,-,37
,184,S,161,A,85,5,2,1,16,6,5,10,4,3,0,0,0,15
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,6
,183,S,183,B,33,23,3,2,43,5,5,-,-,-,-,-,-,37
,183,L,7,AC,61,7,2,1,-,-,-,-,-,-,-,-,-,120
A=<31,B=46,C=#20
Tuesday,17-April-2018,00:19,SS,10M+,PL,1.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,10,4,2,8,3,2,8,3,2,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,3
,182,S,34,A,11,0,0,0,11,2,0,-,-,-,-,-,-,7
,2,L,14,AD,58,0,0,0,14,5,4,-,-,-,-,-,-,460
,2,L,15,AD,58,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,00:19,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,18,7,6,0,0,0,16,6,5,0,0,0,14
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,00:20,SS,85M+,PL,3.4,PV,3.3,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,112,-,-,-,0,0,0,11,4,4,-,-,-,8
,196,S,310,A,53,15,3,2,31,6,5,29,4,4,-,-,-,41
,196,S,311,ABE,53,0,0,0,53,10,9,30,7,6,11,3,2,41
,196,S,312,D,40,13,2,2,30,4,4,93,10,14,12,2,1,58
,197,L,71,ABF,44,29,7,5,19,5,4,-,-,-,-,-,-,340
,197,L,72,ABF,44,33,5,5,28,5,5,-,-,-,-,-,-,320
A=<11,B=20,C=#25,D=26,E=18
Tuesday,17-April-2018,00:21,SS,6M+,PL,4.3,PV,4.3,CL,86,+0,RL,86,SA,20,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,52,8,2,1,18,4,3,22,4,4,0,0,0,20
,183,S,21,B,24,20,3,2,18,3,2,9,2,1,-,-,-,30
,184,S,161,A,85,15,6,4,18,6,6,7,3,2,0,0,0,16
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,20,3,2,18,3,2,-,-,-,-,-,-,30
,183,L,7,AC,52,8,2,1,-,-,-,-,-,-,-,-,-,60
A=<33,B=44,C=#20
Tuesday,17-April-2018,00:21,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,69,SA,20,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,8,4,2,6,3,2,8,4,2,-,-,-,9
,354,S,31,B,18,0,0,0,31,3,2,0,0,0,-,-,-,14
,182,S,34,A,18,27,2,1,40,5,3,-,-,-,-,-,-,22
,2,L,14,AD,68,17,5,4,18,6,5,-,-,-,-,-,-,700
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,17-April-2018,00:21,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,11,4,4,5,2,1,13,5,4,0,0,0,14
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,00:22,SS,85M+,PL,3.3,PV,5.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,82,-,-,-,0,0,0,6,2,1,-,-,-,7
,196,S,310,A,35,27,3,3,46,4,5,17,2,2,-,-,-,40
,196,S,311,ABE,35,0,0,0,44,5,5,37,5,5,0,0,0,43
,196,S,312,D,23,0,0,0,26,3,2,33,3,3,16,2,1,50
,197,L,71,ABF,57,14,5,3,17,6,4,-,-,-,-,-,-,280
,197,L,72,ABF,57,21,6,4,10,3,2,-,-,-,-,-,-,280
A=<11,B=20,C=#25,D=26,E=18
Tuesday,17-April-2018,00:22,SS,6M+,PL,4.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,62,40,5,8,14,2,3,6,2,1,0,0,0,29
,183,S,21,B,31,0,0,0,76,7,8,25,3,3,-,-,-,50
,184,S,161,A,85,8,3,2,19,7,6,14,6,5,0,0,0,18
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,31,0,0,0,76,7,8,-,-,-,-,-,-,50
,183,L,7,AC,62,40,5,8,-,-,-,-,-,-,-,-,-,160
A=<33,B=44,C=#20
Tuesday,17-April-2018,00:22,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,69,SA,20,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,15,6,3,13,5,3,10,4,2,-,-,-,12
,354,S,31,B,19,29,3,2,26,3,2,16,2,1,-,-,-,23
,182,S,34,A,25,25,3,2,12,2,1,-,-,-,-,-,-,27
,2,L,14,AD,70,17,5,4,16,5,5,-,-,-,-,-,-,800
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,17-April-2018,00:22,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,14,5,5,0,0,0,8,3,3,0,0,0,15
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,00:23,SS,85M+,PL,2.3,PV,2.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,114,-,-,-,0,0,0,11,3,4,-,-,-,9
,196,S,310,A,74,18,5,4,38,11,8,18,5,4,-,-,-,39
,196,S,311,ABE,74,5,2,1,22,7,5,18,6,5,0,0,0,36
,196,S,312,D,37,0,0,0,34,4,4,55,7,8,34,4,4,56
,197,L,71,ABF,42,33,6,5,34,7,6,-,-,-,-,-,-,320
,197,L,72,ABF,42,39,7,6,26,5,4,-,-,-,-,-,-,300
A=<10,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,00:24,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,58,22,5,4,7,2,1,9,2,2,0,0,0,28
,183,S,21,B,30,35,5,3,49,6,5,0,0,0,-,-,-,52
,184,S,161,A,85,14,5,4,23,8,7,9,4,3,0,0,0,21
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,30,35,5,3,49,6,5,-,-,-,-,-,-,52
,183,L,7,AC,58,22,5,4,-,-,-,-,-,-,-,-,-,180
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:24,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,15,6,3,13,5,3,10,4,2,-,-,-,13
,354,S,31,B,17,22,3,1,13,2,1,15,2,1,-,-,-,26
,182,S,34,A,87,0,0,0,14,5,4,-,-,-,-,-,-,23
,2,L,14,AD,54,8,2,1,5,2,1,-,-,-,-,-,-,600
,2,L,15,AD,54,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,00:24,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,83,12,5,4,0,0,0,7,3,2,0,0,0,13
,288,S,270,B,12,0,0,0,46,2,2,-,-,-,-,-,-,21
A=<63,B=#32
Tuesday,17-April-2018,00:25,SS,85M+,PL,2.3,PV,7.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,87,-,-,-,0,0,0,0,0,0,-,-,-,5
,196,S,310,A,38,53,4,6,46,5,5,76,6,8,-,-,-,57
,196,S,311,ABE,38,9,2,1,46,6,6,32,4,4,13,2,2,38
,196,S,312,D,30,45,4,4,14,2,1,38,6,4,11,2,1,46
,197,L,71,ABF,53,37,10,8,26,8,6,-,-,-,-,-,-,400
,197,L,72,ABF,53,35,8,6,10,3,2,-,-,-,-,-,-,280
A=<10,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,00:25,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,15,DS,160
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,10,2,2,12,3,2,11,3,2,0,0,0,21
,183,S,21,B,33,40,3,4,16,2,2,0,0,0,-,-,-,51
,184,S,161,A,85,6,2,2,10,4,3,12,5,4,0,0,0,17
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,33,40,3,4,16,2,2,-,-,-,-,-,-,51
,183,L,7,AC,55,10,2,2,-,-,-,-,-,-,-,-,-,160
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:25,SS,10M+,PL,4.2,PV,3.2,CL,86,+0,RL,69,SA,15,DS,160
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,10,4,2,7,3,2,5,2,1,-,-,-,13
,354,S,31,B,19,11,2,1,32,4,2,0,0,0,-,-,-,28
,182,S,34,A,52,14,3,2,11,3,2,-,-,-,-,-,-,16
,2,L,14,AD,66,12,3,3,17,5,5,-,-,-,-,-,-,600
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,00:25,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,201,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,76,13,4,4,0,0,0,15,5,4,0,0,0,14
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,15
A=<65,B=#30
Tuesday,17-April-2018,00:27,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,170,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,19,4,3,13,3,2,19,4,4,0,0,0,17
,183,S,21,B,26,17,3,1,31,4,3,0,0,0,-,-,-,38
,184,S,161,A,85,16,6,5,24,8,7,9,3,3,0,0,0,20
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,17,3,1,31,4,3,-,-,-,-,-,-,38
,183,L,7,AC,50,19,4,3,-,-,-,-,-,-,-,-,-,120
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:27,SS,10M+,PL,2.2,PV,2.2,CL,86,+0,RL,69,SA,170,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,6,2,1,6,2,1,8,3,2,-,-,-,10
,354,S,31,B,14,0,0,0,10,2,1,0,0,0,-,-,-,20
,182,S,34,A,87,7,2,2,5,2,2,-,-,-,-,-,-,11
,2,L,14,AD,61,12,3,2,16,5,4,-,-,-,-,-,-,600
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Tuesday,17-April-2018,00:27,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,200,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,11,4,4,0,0,0,11,4,4,0,0,0,13
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<67,B=#28
Tuesday,17-April-2018,00:27,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,88,SA,111,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,79,-,-,-,0,0,0,5,2,1,-,-,-,5
,196,S,310,A,43,32,2,4,15,2,2,36,4,4,-,-,-,50
,196,S,311,ABE,43,9,2,1,36,6,5,33,6,5,21,3,3,36
,196,S,312,D,37,65,8,7,18,3,2,13,3,2,9,2,1,56
,197,L,71,ABF,36,17,4,2,11,3,2,-,-,-,-,-,-,320
,197,L,72,ABF,36,33,5,4,30,5,4,-,-,-,-,-,-,300
A=<9,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,00:28,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,61,7,2,1,17,3,3,0,0,0,0,0,0,17
,183,S,21,B,30,11,2,1,38,3,4,10,2,1,-,-,-,36
,184,S,161,A,85,5,2,1,9,3,3,7,3,2,0,0,0,15
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,30,11,2,1,38,3,4,-,-,-,-,-,-,36
,183,L,7,AC,61,7,2,1,-,-,-,-,-,-,-,-,-,80
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:28,SS,10M+,PL,2.2,PV,2.2,CL,86,+0,RL,69,SA,20,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,7,3,2,7,3,2,10,4,2,-,-,-,9
,354,S,31,B,14,13,2,1,0,0,0,0,0,0,-,-,-,16
,182,S,34,A,60,0,0,0,16,3,3,-,-,-,-,-,-,13
,2,L,14,AD,59,10,3,2,35,9,9,-,-,-,-,-,-,900
,2,L,15,AD,59,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Tuesday,17-April-2018,00:28,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,15,6,5,0,0,0,16,6,5,0,0,0,14
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<76,B=#21
Tuesday,17-April-2018,00:28,SS,85M+,PL,1.3,PV,8.3,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,81,-,-,-,0,0,0,0,0,0,-,-,-,2
,196,S,310,A,38,72,7,8,29,4,3,26,3,3,-,-,-,61
,196,S,311,ABE,38,8,2,1,47,4,6,35,5,5,0,0,0,43
,196,S,312,D,21,0,0,0,0,0,0,14,2,1,0,0,0,38
,197,L,71,ABF,46,15,4,3,14,4,3,-,-,-,-,-,-,240
,197,L,72,ABF,46,26,5,4,15,4,3,-,-,-,-,-,-,260
A=<9,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,00:30,SS,6M+,PL,6.3,PV,3.3,CL,86,+0,RL,86,SA,20,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,76,37,2,9,10,3,2,9,3,3,0,0,0,26
,183,S,21,B,24,18,3,1,16,2,1,17,2,1,-,-,-,27
,184,S,161,A,85,13,5,4,20,7,6,10,4,3,7,2,2,17
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,18,3,1,16,2,1,-,-,-,-,-,-,27
,183,L,7,AC,76,37,2,9,-,-,-,-,-,-,-,-,-,200
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:30,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,14,5,3,10,4,2,4,2,1,-,-,-,11
,354,S,31,B,14,0,0,0,0,0,0,13,2,1,-,-,-,12
,182,S,34,A,21,0,0,0,12,2,1,-,-,-,-,-,-,12
,2,L,14,AD,68,13,2,3,7,3,2,-,-,-,-,-,-,760
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,00:30,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,19,7,6,8,3,2,13,5,4,0,0,0,16
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<78,B=#19
Tuesday,17-April-2018,00:30,SS,85M+,PL,2.3,PV,2.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,95,-,-,-,0,0,0,6,3,2,-,-,-,4
,196,S,310,A,52,42,6,7,22,5,3,14,3,2,-,-,-,51
,196,S,311,ABE,75,0,0,0,32,9,8,11,4,3,6,2,2,38
,196,S,312,D,36,21,3,2,26,3,3,48,7,7,10,2,1,41
,197,L,71,ABF,87,10,5,3,23,7,9,-,-,-,-,-,-,280
,197,L,72,ABF,87,12,5,4,10,3,3,-,-,-,-,-,-,240
A=<10,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,00:31,SS,6M+,PL,6.3,PV,2.3,CL,86,+0,RL,86,SA,20,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,41,17,2,2,0,0,0,13,3,2,0,0,0,24
,183,S,21,B,24,19,3,1,0,0,0,0,0,0,-,-,-,23
,184,S,161,A,85,5,2,1,14,5,4,10,4,3,0,0,0,15
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,19,3,1,0,0,0,-,-,-,-,-,-,23
,183,L,7,AC,41,17,2,2,-,-,-,-,-,-,-,-,-,160
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:31,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,14,5,3,10,4,2,4,2,1,-,-,-,13
,354,S,31,B,14,0,0,0,0,0,0,13,2,1,-,-,-,13
,182,S,34,A,58,7,2,1,7,2,1,-,-,-,-,-,-,11
,2,L,14,AD,56,16,4,3,15,5,4,-,-,-,-,-,-,760
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,00:31,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,8,3,3,0,0,0,13,5,4,0,0,0,16
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<80,B=#17
Tuesday,17-April-2018,00:32,SS,85M+,PL,2.3,PV,7.3,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,100,-,-,-,0,0,0,4,2,1,-,-,-,4
,196,S,310,A,41,66,7,8,44,5,5,19,2,2,-,-,-,59
,196,S,311,ABE,41,9,2,1,23,4,3,0,0,0,0,0,0,31
,196,S,312,D,28,22,2,2,17,2,2,7,2,1,11,2,1,29
,197,L,71,ABF,35,31,6,4,30,6,5,-,-,-,-,-,-,320
,197,L,72,ABF,35,30,3,4,0,0,0,-,-,-,-,-,-,200
A=<10,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,00:32,SS,6M+,PL,6.3,PV,5.3,CL,86,+0,RL,86,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,61,21,5,4,8,2,2,6,2,1,0,0,0,23
,183,S,21,B,30,44,5,4,29,4,3,30,4,3,-,-,-,30
,184,S,161,A,85,10,4,3,13,5,4,6,3,2,0,0,0,15
,184,S,162,B,11,20,2,1,0,0,0,-,-,-,-,-,-,9
,183,S,183,B,30,44,5,4,29,4,3,-,-,-,-,-,-,30
,183,L,7,AC,61,21,5,4,-,-,-,-,-,-,-,-,-,180
A=<29,B=48,C=#20
Tuesday,17-April-2018,00:32,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,18,7,4,14,6,3,0,0,0,-,-,-,16
,354,S,31,B,20,20,4,1,24,4,2,13,2,1,-,-,-,18
,182,S,34,A,46,0,0,0,9,2,1,-,-,-,-,-,-,9
,2,L,14,AD,60,10,3,2,17,5,4,-,-,-,-,-,-,600
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
