Strategic,Monitor,On,Friday,13-April-2018,filename:CCITY_20180413

Friday,13-April-2018,00:00,SS,3M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,201,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<71,B=1,C=29,D=1
Friday,13-April-2018,19:52,SS,3M+,PL,2.2,PV,2.2,CL,120,+0,RL,101,SA,201,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,86,11,4,3,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,23,43,5,4,5,2,1,8,2,1,-,-,-,66
,145,S,133,AB,64,21,5,6,46,10,10,-,-,-,-,-,-,41
,145,S,204,AB,64,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,64,21,5,6,46,10,10,-,-,-,-,-,-,41
,145,S,212,AC,86,11,4,3,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,64,21,5,6,46,10,10,-,-,-,-,-,-,580
A=<44,B=#23,C=37
Friday,13-April-2018,19:52,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,60,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,31,9,9,32,10,9,18,6,5,-,-,-,43
,354,S,31,B,33,48,8,6,54,9,7,10,2,1,-,-,-,46
,182,S,34,A,81,30,7,7,31,8,9,-,-,-,-,-,-,38
,2,L,14,AD,44,73,8,10,92,17,18,-,-,-,-,-,-,2160
,2,L,15,AD,44,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,19:52,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,133,SA,90,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,101,14,5,5,37,16,13,-,-,-,-,-,-,50
,48,S,90,A,101,-,-,-,-,-,-,139,16,62,-,-,-,146
,48,S,91,BC,48,87,10,15,81,13,13,-,-,-,-,-,-,131
,48,S,213,A,101,-,-,-,-,-,-,139,16,62,-,-,-,146
,48,L,23,A,101,14,5,5,37,16,13,-,-,-,-,-,-,620
,48,L,49,A,101,-,-,-,-,-,-,139,16,62,-,-,-,1700
A=<54,B=28,C=#22
Friday,13-April-2018,19:53,SS,23M+,PL,5.2,PV,5.2,CL,120,+0,RL,101,SA,313,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,87,68,24,28,67,25,26,67,28,26,-,-,-,67
,152,S,131,A,87,25,9,7,23,10,7,-,-,-,-,-,-,41
,152,S,132,C,36,81,7,9,51,7,7,52,7,7,-,-,-,73
,193,L,57,ABCE,90,4,2,1,53,16,16,56,17,18,-,-,-,1100
,193,L,58,AE,70,18,4,4,49,10,13,25,5,6,-,-,-,740
A=<65,B=1,C=35,D=1
Friday,13-April-2018,19:54,SS,3M+,PL,5.2,PV,5.2,CL,120,+0,RL,101,SA,200,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,93,27,10,9,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,26,42,7,4,46,8,5,24,3,2,-,-,-,53
,145,S,133,AB,92,26,11,10,53,17,17,-,-,-,-,-,-,47
,145,S,204,AB,92,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,92,26,11,10,53,17,17,-,-,-,-,-,-,47
,145,S,212,AC,93,27,10,9,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,92,26,11,10,53,17,17,-,-,-,-,-,-,660
A=<52,B=#23,C=29
Friday,13-April-2018,19:54,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,101,SA,20,DS,66
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,60,12,17,60,13,17,24,8,6,-,-,-,51
,354,S,31,B,40,38,8,6,48,10,8,0,0,0,-,-,-,49
,182,S,34,A,78,12,3,3,30,9,8,-,-,-,-,-,-,37
,2,L,14,AD,66,41,9,9,35,9,10,-,-,-,-,-,-,1800
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,19:54,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,120,SA,47,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,40,5,10,34,6,8,-,-,-,-,-,-,46
,48,S,90,A,72,-,-,-,-,-,-,88,17,28,-,-,-,118
,48,S,91,BC,48,87,10,15,81,13,13,-,-,-,-,-,-,113
,48,S,213,A,72,-,-,-,-,-,-,88,17,28,-,-,-,118
,48,L,23,A,72,40,5,10,34,6,8,-,-,-,-,-,-,620
,48,L,49,A,72,-,-,-,-,-,-,88,17,28,-,-,-,1380
A=<54,B=28,C=#22
Friday,13-April-2018,19:55,SS,23M+,PL,5.2,PV,2.2,CL,120,+4,RL,101,SA,313,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,66,27,27,55,23,21,66,23,25,-,-,-,64
,152,S,131,A,85,33,11,9,57,20,18,-,-,-,-,-,-,46
,152,S,132,C,43,17,3,2,55,11,9,51,8,8,-,-,-,69
,193,L,57,ABCE,62,0,0,0,36,8,8,19,5,4,-,-,-,760
,193,L,58,AE,38,40,4,5,25,4,3,16,3,2,-,-,-,540
A=<65,B=1,C=35,D=1
Friday,13-April-2018,19:56,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,101,SA,201,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,130,37,13,18,-,-,-,-,-,-,-,-,-,28
,145,S,10,C,35,74,10,10,44,6,7,0,0,0,-,-,-,58
,145,S,133,AB,96,26,11,10,22,6,7,-,-,-,-,-,-,39
,145,S,204,AB,96,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,96,26,11,10,22,6,7,-,-,-,-,-,-,39
,145,S,212,AC,130,37,13,18,-,-,-,-,-,-,-,-,-,28
,145,L,4,AB,96,26,11,10,22,6,7,-,-,-,-,-,-,600
A=<41,B=#23,C=40
Friday,13-April-2018,19:56,SS,10M+,PL,3.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,53,12,13,53,11,14,52,13,12,-,-,-,51
,354,S,31,B,31,30,4,3,51,9,6,0,0,0,-,-,-,51
,182,S,34,A,67,10,3,2,69,18,16,-,-,-,-,-,-,48
,2,L,14,AD,73,30,7,7,61,19,20,-,-,-,-,-,-,1800
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,19:56,SS,28M+,PL,5.2,PV,5.2,CL,120,+0,RL,112,SA,47,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,15,5,4,54,12,13,-,-,-,-,-,-,46
,48,S,90,A,72,-,-,-,-,-,-,102,16,32,-,-,-,106
,48,S,91,BC,48,127,8,22,26,5,4,-,-,-,-,-,-,117
,48,S,213,A,72,-,-,-,-,-,-,102,16,32,-,-,-,106
,48,L,23,A,72,15,5,4,54,12,13,-,-,-,-,-,-,520
,48,L,49,A,72,-,-,-,-,-,-,102,16,32,-,-,-,1120
A=<48,B=34,C=#22
Friday,13-April-2018,19:57,SS,23M+,PL,2.2,PV,2.2,CL,120,+0,RL,102,SA,313,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,70,78,22,26,78,20,24,60,18,19,-,-,-,72
,152,S,131,A,70,51,13,12,56,16,14,-,-,-,-,-,-,50
,152,S,132,C,38,28,4,3,37,5,5,40,5,6,-,-,-,54
,193,L,57,ABCE,61,24,6,6,52,11,11,55,12,12,-,-,-,740
,193,L,58,AE,39,38,4,5,68,9,10,68,9,10,-,-,-,580
A=<71,B=1,C=29,D=1
Friday,13-April-2018,19:58,SS,3M+,PL,2.2,PV,2.2,CL,118,+0,RL,101,SA,201,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,103,30,11,11,-,-,-,-,-,-,-,-,-,32
,145,S,10,C,31,60,10,7,38,7,5,13,2,1,-,-,-,62
,145,S,133,AB,97,33,13,13,60,20,20,-,-,-,-,-,-,47
,145,S,204,AB,97,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,97,33,13,13,60,20,20,-,-,-,-,-,-,47
,145,S,212,AC,103,30,11,11,-,-,-,-,-,-,-,-,-,32
,145,L,4,AB,97,33,13,13,60,20,20,-,-,-,-,-,-,780
A=<44,B=#23,C=37
Friday,13-April-2018,19:58,SS,10M+,PL,3.2,PV,3.2,CL,118,+0,RL,101,SA,20,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,63,12,18,60,12,18,31,9,8,-,-,-,59
,354,S,31,B,35,50,8,6,54,9,8,12,2,2,-,-,-,52
,182,S,34,A,76,0,0,0,53,14,14,-,-,-,-,-,-,53
,2,L,14,AD,72,47,5,11,45,13,14,-,-,-,-,-,-,1800
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,19:58,SS,28M+,PL,5.2,PV,5.2,CL,120,+0,RL,113,SA,47,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,8,2,2,33,8,8,-,-,-,-,-,-,41
,48,S,90,A,72,-,-,-,-,-,-,121,27,38,-,-,-,107
,48,S,91,BC,48,123,10,21,42,8,7,-,-,-,-,-,-,120
,48,S,213,A,72,-,-,-,-,-,-,121,27,38,-,-,-,107
,48,L,23,A,72,8,2,2,33,8,8,-,-,-,-,-,-,420
,48,L,49,A,72,-,-,-,-,-,-,121,27,38,-,-,-,1020
A=<48,B=34,C=#22
Friday,13-April-2018,19:59,SS,23M+,PL,2.2,PV,4.3,CL,120,-9,RL,102,SA,313,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,87,65,26,27,48,20,19,34,14,13,-,-,-,70
,152,S,131,A,87,23,8,7,28,12,9,-,-,-,-,-,-,44
,152,S,132,C,36,69,5,7,74,8,10,73,8,10,-,-,-,59
,193,L,57,ABCE,109,15,6,7,57,20,21,48,17,18,-,-,-,980
,193,L,58,AE,87,41,11,11,46,14,15,39,12,12,-,-,-,820
A=<71,B=1,C=29,D=1
Friday,13-April-2018,20:00,SS,3M+,PL,1.2,PV,20.2,CL,117,+0,RL,100,SA,201,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,12,4,3,-,-,-,-,-,-,-,-,-,23
,145,S,10,C,29,52,7,6,27,5,3,10,2,1,-,-,-,59
,145,S,133,AB,75,12,4,4,32,7,8,-,-,-,-,-,-,40
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,12,4,4,32,7,8,-,-,-,-,-,-,40
,145,S,212,AC,79,12,4,3,-,-,-,-,-,-,-,-,-,23
,145,L,4,AB,75,12,4,4,32,7,8,-,-,-,-,-,-,600
A=<41,B=#23,C=39
Friday,13-April-2018,20:00,SS,10M+,PL,4.2,PV,4.2,CL,117,+0,RL,100,SA,15,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,85,24,10,7,21,9,6,16,5,4,-,-,-,43
,354,S,31,B,32,57,9,7,39,7,5,12,2,1,-,-,-,55
,182,S,34,A,82,13,4,3,26,9,7,-,-,-,-,-,-,44
,2,L,14,AD,38,30,4,4,15,2,3,-,-,-,-,-,-,1300
,2,L,15,AD,38,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,20:00,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,123,SA,90,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,66,6,2,1,46,12,10,-,-,-,-,-,-,43
,48,S,90,A,66,-,-,-,-,-,-,143,11,42,-,-,-,127
,48,S,91,BC,46,73,7,12,32,7,5,-,-,-,-,-,-,104
,48,S,213,A,66,-,-,-,-,-,-,143,11,42,-,-,-,127
,48,L,23,A,66,6,2,1,46,12,10,-,-,-,-,-,-,360
,48,L,49,A,66,-,-,-,-,-,-,143,11,42,-,-,-,1160
A=<54,B=28,C=#22
Friday,13-April-2018,20:01,SS,23M+,PL,1.2,PV,1.3,CL,120,+0,RL,102,SA,313,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,90,72,31,31,61,27,24,51,22,21,-,-,-,71
,152,S,131,A,90,41,15,12,27,12,9,-,-,-,-,-,-,40
,152,S,132,C,33,62,7,6,55,7,7,43,5,5,-,-,-,61
,193,L,57,ABCE,72,3,2,1,48,14,12,26,8,7,-,-,-,920
,193,L,58,AE,50,43,8,7,41,7,8,13,3,2,-,-,-,760
A=<74,B=1,C=26,D=1
Friday,13-April-2018,20:02,SS,3M+,PL,3.2,PV,3.2,CL,119,+0,RL,99,SA,200,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,87,24,8,8,-,-,-,-,-,-,-,-,-,21
,145,S,10,C,19,23,3,2,35,6,3,0,0,0,-,-,-,46
,145,S,133,AB,93,24,12,9,37,13,12,-,-,-,-,-,-,40
,145,S,204,AB,93,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,93,24,12,9,37,13,12,-,-,-,-,-,-,40
,145,S,212,AC,87,24,8,8,-,-,-,-,-,-,-,-,-,21
,145,L,4,AB,93,24,12,9,37,13,12,-,-,-,-,-,-,620
A=<47,B=#23,C=34
Friday,13-April-2018,20:02,SS,10M+,PL,4.2,PV,4.2,CL,119,+0,RL,99,SA,20,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,37,11,10,29,9,8,49,10,12,-,-,-,44
,354,S,31,B,27,44,7,4,25,3,3,8,2,1,-,-,-,50
,182,S,34,A,78,5,2,1,37,11,10,-,-,-,-,-,-,37
,2,L,14,AD,83,63,16,16,79,28,29,-,-,-,-,-,-,2100
,2,L,15,AD,83,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,20:02,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,130,SA,90,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,75,35,8,9,59,10,15,-,-,-,-,-,-,49
,48,S,90,A,75,-,-,-,-,-,-,148,12,49,-,-,-,140
,48,S,91,BC,43,24,4,4,36,3,5,-,-,-,-,-,-,68
,48,S,213,A,75,-,-,-,-,-,-,148,12,49,-,-,-,140
,48,L,23,A,75,35,8,9,59,10,15,-,-,-,-,-,-,500
,48,L,49,A,75,-,-,-,-,-,-,148,12,49,-,-,-,1320
A=<54,B=28,C=#22
Friday,13-April-2018,20:03,SS,23M+,PL,1.2,PV,7.3,CL,120+10,RL,101,SA,313,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,72,57,20,19,54,18,17,23,9,7,-,-,-,64
,152,S,131,A,72,42,12,10,57,18,15,-,-,-,-,-,-,45
,152,S,132,C,32,62,5,6,82,10,10,88,10,10,-,-,-,76
,193,L,57,ABCE,98,35,10,14,69,21,23,48,12,16,-,-,-,780
,193,L,58,AE,76,32,7,7,74,19,21,51,11,14,-,-,-,640
A=<74,B=1,C=26,D=1
Friday,13-April-2018,20:04,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,99,SA,201,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,119,14,6,6,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,29,52,7,6,29,5,4,0,0,0,-,-,-,46
,145,S,133,AB,91,26,12,10,32,11,10,-,-,-,-,-,-,34
,145,S,204,AB,91,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,91,26,12,10,32,11,10,-,-,-,-,-,-,34
,145,S,212,AC,119,14,6,6,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,91,26,12,10,32,11,10,-,-,-,-,-,-,560
A=<41,B=#23,C=40
Friday,13-April-2018,20:04,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,99,SA,193,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,90,34,11,10,30,10,9,39,9,10,-,-,-,39
,354,S,31,B,38,40,6,6,42,7,6,15,2,2,-,-,-,46
,182,S,34,A,101,15,5,4,46,14,16,-,-,-,-,-,-,39
,2,L,14,AD,61,24,3,5,69,13,19,-,-,-,-,-,-,2060
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,20:04,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,132,SA,90,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,82,12,3,3,36,9,10,-,-,-,-,-,-,46
,48,S,90,A,82,-,-,-,-,-,-,143,11,52,-,-,-,145
,48,S,91,BC,48,130,7,22,67,12,11,-,-,-,-,-,-,44
,48,S,213,A,82,-,-,-,-,-,-,143,11,52,-,-,-,145
,48,L,23,A,82,12,3,3,36,9,10,-,-,-,-,-,-,480
,48,L,49,A,82,-,-,-,-,-,-,143,11,52,-,-,-,1460
A=<54,B=28,C=#22
Friday,13-April-2018,20:05,SS,23M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,313,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,96,60,26,27,55,25,23,56,23,24,-,-,-,62
,152,S,131,A,96,33,11,10,44,16,16,-,-,-,-,-,-,48
,152,S,132,C,35,78,8,8,54,7,7,64,8,8,-,-,-,78
,193,L,57,ABCE,40,7,2,1,58,8,8,38,6,5,-,-,-,520
,193,L,58,AE,18,43,3,2,51,4,3,24,2,2,-,-,-,360
A=<66,B=1,C=34,D=1
Friday,13-April-2018,20:06,SS,3M+,PL,1.2,PV,18.2,CL,120,+0,RL,100,SA,200,DS,73
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,116,27,5,12,-,-,-,-,-,-,-,-,-,22
,145,S,10,C,41,56,10,9,34,7,6,0,0,0,-,-,-,50
,145,S,133,AB,101,29,13,12,39,13,13,-,-,-,-,-,-,36
,145,S,204,AB,101,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,101,29,13,12,39,13,13,-,-,-,-,-,-,36
,145,S,212,AC,116,27,5,12,-,-,-,-,-,-,-,-,-,22
,145,L,4,AB,101,29,13,12,39,13,13,-,-,-,-,-,-,680
A=<40,B=#23,C=41
Friday,13-April-2018,20:06,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,100,SA,20,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,81,33,10,9,29,10,8,18,5,4,-,-,-,39
,354,S,31,B,53,36,6,7,150,13,32,18,2,4,-,-,-,91
,182,S,34,A,72,12,4,2,13,4,3,-,-,-,-,-,-,29
,2,L,14,AD,66,48,6,10,57,13,17,-,-,-,-,-,-,2260
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,20:06,SS,28M+,PL,3.2,PV,3.2,CL,120,+0,RL,118,SA,47,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,13,3,3,31,9,8,-,-,-,-,-,-,39
,48,S,90,A,72,-,-,-,-,-,-,70,13,22,-,-,-,111
,48,S,91,BC,48,90,9,16,45,7,7,-,-,-,-,-,-,78
,48,S,213,A,72,-,-,-,-,-,-,70,13,22,-,-,-,111
,48,L,23,A,72,13,3,3,31,9,8,-,-,-,-,-,-,420
,48,L,49,A,72,-,-,-,-,-,-,70,13,22,-,-,-,1140
A=<42,B=40,C=#22
Friday,13-April-2018,20:07,SS,23M+,PL,4.2,PV,2.2,CL,120,+2,RL,102,SA,313,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,100,79,33,37,70,31,31,71,33,32,-,-,-,68
,152,S,131,A,100,59,22,20,69,26,25,-,-,-,-,-,-,58
,152,S,132,C,34,37,5,4,43,7,6,45,7,6,-,-,-,65
,193,L,57,ABCE,99,21,9,8,89,29,30,80,27,28,-,-,-,1160
,193,L,58,AE,77,33,6,8,50,11,14,37,8,10,-,-,-,600
A=<66,B=1,C=34,D=1
Friday,13-April-2018,20:08,SS,3M+,PL,7.2,PV,7.2,CL,105,-6,RL,101,SA,200,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,70,20,4,5,-,-,-,-,-,-,-,-,-,21
,145,S,10,C,23,14,2,1,13,2,1,0,0,0,-,-,-,36
,145,S,133,AB,72,22,6,7,40,8,10,-,-,-,-,-,-,38
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,22,6,7,40,8,10,-,-,-,-,-,-,38
,145,S,212,AC,70,20,4,5,-,-,-,-,-,-,-,-,-,21
,145,L,4,AB,72,22,6,7,40,8,10,-,-,-,-,-,-,600
A=<56,B=#23,C=22
Friday,13-April-2018,20:08,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,170,DS,171
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,54,8,11,52,10,11,32,8,6,-,-,-,44
,354,S,31,B,43,46,7,7,33,6,6,14,3,2,-,-,-,79
,182,S,34,A,65,17,4,3,59,15,13,-,-,-,-,-,-,41
,2,L,14,AD,53,38,8,6,41,10,10,-,-,-,-,-,-,1600
,2,L,15,AD,53,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,20:08,SS,28M+,PL,3.2,PV,8.2,CL,120,+0,RL,111,SA,47,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,26,8,6,49,11,12,-,-,-,-,-,-,40
,48,S,90,A,72,-,-,-,-,-,-,97,8,31,-,-,-,98
,48,S,91,BC,38,54,4,7,54,10,7,-,-,-,-,-,-,75
,48,S,213,A,72,-,-,-,-,-,-,97,8,31,-,-,-,98
,48,L,23,A,72,26,8,6,49,11,12,-,-,-,-,-,-,440
,48,L,49,A,72,-,-,-,-,-,-,97,8,31,-,-,-,980
A=<42,B=40,C=#22
Friday,13-April-2018,20:09,SS,23M+,PL,8.2,PV,8.2,CL,120,+0,RL,102,SA,313,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,70,50,17,17,50,17,16,30,11,10,-,-,-,62
,152,S,131,A,70,58,15,13,69,20,18,-,-,-,-,-,-,64
,152,S,132,C,42,102,9,13,133,12,22,63,9,10,-,-,-,92
,193,L,57,ABCE,48,0,0,0,27,5,4,54,10,9,-,-,-,920
,193,L,58,AE,26,37,2,3,39,3,4,45,5,4,-,-,-,500
A=<58,B=1,C=42,D=1
Friday,13-April-2018,20:09,SS,3M+,PL,1.2,PV,1.2,CL,98,-3,RL,95,SA,201,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,92,17,6,6,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,21,144,6,12,28,3,3,18,2,1,-,-,-,82
,145,S,133,AB,96,15,6,6,20,6,7,-,-,-,-,-,-,31
,145,S,204,AB,96,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,96,15,6,6,20,6,7,-,-,-,-,-,-,31
,145,S,212,AC,92,17,6,6,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,96,15,6,6,20,6,7,-,-,-,-,-,-,520
A=<37,B=#23,C=40
Friday,13-April-2018,20:10,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,81
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,78,52,18,13,49,18,13,41,12,9,-,-,-,48
,354,S,31,B,33,49,8,6,44,9,6,0,0,0,-,-,-,70
,182,S,34,A,83,25,7,6,55,17,16,-,-,-,-,-,-,47
,2,L,14,AD,93,43,13,13,58,23,24,-,-,-,-,-,-,2060
,2,L,15,AD,93,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,20:10,SS,28M+,PL,8.2,PV,8.3,CL,120,+0,RL,106,SA,47,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,71,35,8,9,96,14,24,-,-,-,-,-,-,66
,48,S,90,A,71,-,-,-,-,-,-,82,23,26,-,-,-,84
,48,S,91,BC,38,58,5,8,50,8,6,-,-,-,-,-,-,73
,48,S,213,A,71,-,-,-,-,-,-,82,23,26,-,-,-,84
,48,L,23,A,71,35,8,9,96,14,24,-,-,-,-,-,-,680
,48,L,49,A,71,-,-,-,-,-,-,82,23,26,-,-,-,800
A=<54,B=28,C=#22
Friday,13-April-2018,20:11,SS,23M+,PL,8.2,PV,4.2,CL,120,-5,RL,102,SA,313,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,71,27,27,72,28,26,48,20,18,-,-,-,66
,152,S,131,A,81,51,15,14,38,11,11,-,-,-,-,-,-,61
,152,S,132,C,31,51,7,5,35,6,4,37,6,4,-,-,-,77
,193,L,57,ABCE,114,12,4,6,64,26,25,58,22,23,-,-,-,1300
,193,L,58,AE,92,35,7,10,52,12,18,49,15,16,-,-,-,920
A=<58,B=1,C=42,D=1
