Strategic,Monitor,On,Thursday,03-May-2018,filename:CCITY_20180503

Thursday,03-May-2018,00:00,SS,3M+,PL,2.3,PV,2.3,CL,99,+0,RL,76,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,46,12,11,30,8,8,22,8,5,-,-,-,42
,354,S,31,B,37,0,0,0,37,5,5,23,2,3,-,-,-,40
,182,S,34,A,49,39,7,6,60,10,10,-,-,-,-,-,-,50
,2,L,14,AD,55,36,3,7,46,11,11,-,-,-,-,-,-,1800
,2,L,15,AD,55,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:02,SS,3M+,PL,1.2,PV,1.2,CL,93,+0,RL,74,SA,200,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,21,7,7,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,16,21,3,1,151,6,11,0,0,0,-,-,-,93
,145,S,133,AB,69,19,7,6,43,11,10,-,-,-,-,-,-,35
,145,S,204,AB,69,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,69,19,7,6,43,11,10,-,-,-,-,-,-,35
,145,S,212,AC,84,21,7,7,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,69,19,7,6,43,11,10,-,-,-,-,-,-,480
A=<35,B=#23,C=40
Thursday,03-May-2018,21:03,SS,23M+,PL,3.4,PV,3.2,CL,120,+0,RL,101,SA,310,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,98,42,21,19,52,22,23,44,19,20,-,-,-,55
,152,S,131,A,98,31,11,10,35,14,13,-,-,-,-,-,-,33
,152,S,132,C,37,24,3,3,30,5,4,52,8,7,-,-,-,51
,193,L,57,ABCE,84,14,6,5,49,14,14,74,2,21,-,-,-,780
,193,L,58,AE,62,34,8,6,43,10,10,26,7,6,-,-,-,580
A=<68,B=1,C=32,D=1
Thursday,03-May-2018,21:03,SS,28M+,PL,8.2,PV,8.2,CL,90,-4,RL,90,SA,90,DS,119
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,44,17,3,3,26,4,4,-,-,-,-,-,-,30
,48,S,90,A,44,-,-,-,-,-,-,119,13,21,-,-,-,125
,48,S,91,BC,45,121,7,20,21,4,3,-,-,-,-,-,-,73
,48,S,213,A,44,-,-,-,-,-,-,119,13,21,-,-,-,125
,48,L,23,A,44,17,3,3,26,4,4,-,-,-,-,-,-,240
,48,L,49,A,44,-,-,-,-,-,-,119,13,21,-,-,-,760
A=<48,B=28,C=#22
Thursday,03-May-2018,21:04,SS,3M+,PL,2.2,PV,2.2,CL,86,-3,RL,76,SA,200,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,74,21,5,6,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,22,45,5,4,40,5,4,0,0,0,-,-,-,80
,145,S,133,AB,77,14,5,5,18,5,5,-,-,-,-,-,-,27
,145,S,204,AB,77,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,77,14,5,5,18,5,5,-,-,-,-,-,-,27
,145,S,212,AC,74,21,5,6,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,77,14,5,5,18,5,5,-,-,-,-,-,-,420
A=<36,B=#23,C=37
Thursday,03-May-2018,21:04,SS,10M+,PL,4.2,PV,4.2,CL,118,+0,RL,93,SA,20,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,25,7,6,25,8,6,18,4,4,-,-,-,33
,354,S,31,B,42,45,8,7,37,5,6,15,2,2,-,-,-,42
,182,S,34,A,68,10,3,2,63,13,14,-,-,-,-,-,-,61
,2,L,14,AD,60,53,6,11,52,11,14,-,-,-,-,-,-,1800
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:04,SS,28M+,PL,8.2,PV,8.2,CL,96,+0,RL,96,SA,90,DS,118
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,49,9,2,2,24,5,4,-,-,-,-,-,-,26
,48,S,90,A,49,-,-,-,-,-,-,118,19,24,-,-,-,124
,48,S,91,BC,47,56,7,9,26,5,4,-,-,-,-,-,-,68
,48,S,213,A,49,-,-,-,-,-,-,118,19,24,-,-,-,124
,48,L,23,A,49,9,2,2,24,5,4,-,-,-,-,-,-,260
,48,L,49,A,49,-,-,-,-,-,-,118,19,24,-,-,-,900
A=<49,B=28,C=#22
Thursday,03-May-2018,21:04,SS,23M+,PL,3.4,PV,3.2,CL,120,+0,RL,101,SA,151,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,58,21,22,61,21,22,54,7,20,-,-,-,59
,152,S,131,A,80,50,10,13,30,11,9,-,-,-,-,-,-,41
,152,S,132,C,39,47,6,5,51,7,8,47,8,7,-,-,-,54
,193,L,57,ABCE,64,15,3,4,84,17,18,92,19,20,-,-,-,1100
,193,L,58,AE,42,12,2,2,45,5,7,58,9,9,-,-,-,560
A=<68,B=1,C=32,D=1
Thursday,03-May-2018,21:05,SS,3M+,PL,6.2,PV,6.2,CL,88,+1,RL,73,SA,200,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,26,6,8,-,-,-,-,-,-,-,-,-,23
,145,S,10,C,15,17,2,1,0,0,0,0,0,0,-,-,-,56
,145,S,133,AB,65,16,5,5,36,8,8,-,-,-,-,-,-,32
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,16,5,5,36,8,8,-,-,-,-,-,-,32
,145,S,212,AC,79,26,6,8,-,-,-,-,-,-,-,-,-,23
,145,L,4,AB,65,16,5,5,36,8,8,-,-,-,-,-,-,500
A=<49,B=#23,C=25
Thursday,03-May-2018,21:06,SS,28M+,PL,8.2,PV,8.2,CL,102,+0,RL,102,SA,90,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,47,33,5,5,20,3,3,-,-,-,-,-,-,28
,48,S,90,A,47,-,-,-,-,-,-,132,10,25,-,-,-,125
,48,S,91,BC,45,75,4,12,36,6,5,-,-,-,-,-,-,79
,48,S,213,A,47,-,-,-,-,-,-,132,10,25,-,-,-,125
,48,L,23,A,47,33,5,5,20,3,3,-,-,-,-,-,-,280
,48,L,49,A,47,-,-,-,-,-,-,132,10,25,-,-,-,940
A=<50,B=28,C=#22
Thursday,03-May-2018,21:06,SS,10M+,PL,4.2,PV,4.2,CL,114,+0,RL,97,SA,20,DS,59
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,43,10,11,29,8,8,23,7,6,-,-,-,38
,354,S,31,B,35,53,8,7,47,9,6,15,3,2,-,-,-,47
,182,S,34,A,101,17,5,5,26,10,9,-,-,-,-,-,-,46
,2,L,14,AD,84,27,9,8,46,18,17,-,-,-,-,-,-,1800
,2,L,15,AD,84,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:06,SS,23M+,PL,5.4,PV,5.2,CL,120,+0,RL,102,SA,310,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,77,29,29,77,27,28,64,25,24,-,-,-,66
,152,S,131,A,81,35,12,9,33,13,10,-,-,-,-,-,-,40
,152,S,132,C,37,35,4,4,86,10,13,89,8,12,-,-,-,68
,193,L,57,ABCE,107,14,6,6,86,30,31,73,26,26,-,-,-,1520
,193,L,58,AE,85,27,8,7,54,15,17,36,10,11,-,-,-,800
A=<65,B=1,C=35,D=1
Thursday,03-May-2018,21:07,SS,3M+,PL,3.2,PV,3.2,CL,93,+2,RL,71,SA,201,DS,52
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,66,11,3,3,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,21,75,5,6,85,7,8,17,2,1,-,-,-,54
,145,S,133,AB,70,9,3,3,34,9,8,-,-,-,-,-,-,31
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,9,3,3,34,9,8,-,-,-,-,-,-,31
,145,S,212,AC,66,11,3,3,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,70,9,3,3,34,9,8,-,-,-,-,-,-,460
A=<41,B=#23,C=34
Thursday,03-May-2018,21:07,SS,28M+,PL,8.2,PV,8.2,CL,109,-2,RL,109,SA,90,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,8,2,2,34,6,7,-,-,-,-,-,-,31
,48,S,90,A,60,-,-,-,-,-,-,130,14,32,-,-,-,128
,48,S,91,BC,47,86,6,15,19,4,3,-,-,-,-,-,-,76
,48,S,213,A,60,-,-,-,-,-,-,130,14,32,-,-,-,128
,48,L,23,A,60,8,2,2,34,6,7,-,-,-,-,-,-,280
,48,L,49,A,60,-,-,-,-,-,-,130,14,32,-,-,-,1020
A=<52,B=28,C=#22
Thursday,03-May-2018,21:08,SS,10M+,PL,4.2,PV,4.2,CL,104,-3,RL,98,SA,136,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,31,11,9,28,11,8,17,5,4,-,-,-,34
,354,S,31,B,28,39,5,4,35,6,4,0,0,0,-,-,-,45
,182,S,34,A,71,15,3,3,29,8,7,-,-,-,-,-,-,35
,2,L,14,AD,73,13,4,3,43,14,14,-,-,-,-,-,-,1600
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:08,SS,3M+,PL,3.2,PV,0.2,CL,94,+0,RL,72,SA,200,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,73,32,9,9,-,-,-,-,-,-,-,-,-,24
,145,S,10,C,17,0,0,0,16,2,1,0,0,0,-,-,-,39
,145,S,133,AB,81,12,4,4,14,4,4,-,-,-,-,-,-,25
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,12,4,4,14,4,4,-,-,-,-,-,-,25
,145,S,212,AC,73,32,9,9,-,-,-,-,-,-,-,-,-,24
,145,L,4,AB,81,12,4,4,14,4,4,-,-,-,-,-,-,400
A=<42,B=#23,C=34
Thursday,03-May-2018,21:08,SS,23M+,PL,5.2,PV,3.2,CL,120,-5,RL,102,SA,160,DS,108
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,83,72,30,28,71,26,26,63,24,24,-,-,-,71
,152,S,131,A,83,37,13,10,27,10,8,-,-,-,-,-,-,39
,152,S,132,C,35,33,4,3,41,7,6,54,5,7,-,-,-,65
,193,L,57,ABCE,65,5,2,1,50,13,11,31,8,7,-,-,-,1140
,193,L,58,AE,43,9,2,1,37,7,6,14,3,2,-,-,-,580
A=<65,B=1,C=35,D=1
Thursday,03-May-2018,21:09,SS,28M+,PL,8.2,PV,8.2,CL,107,+0,RL,104,SA,47,DS,71
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,62,13,3,3,36,9,8,-,-,-,-,-,-,35
,48,S,90,A,62,-,-,-,-,-,-,88,11,22,-,-,-,112
,48,S,91,BC,47,81,7,14,41,5,6,-,-,-,-,-,-,81
,48,S,213,A,62,-,-,-,-,-,-,88,11,22,-,-,-,112
,48,L,23,A,62,13,3,3,36,9,8,-,-,-,-,-,-,320
,48,L,49,A,62,-,-,-,-,-,-,88,11,22,-,-,-,900
A=<51,B=28,C=#22
Thursday,03-May-2018,21:10,SS,10M+,PL,4.2,PV,4.2,CL,106,+0,RL,92,SA,136,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,21,10,6,20,10,6,17,7,4,-,-,-,29
,354,S,31,B,23,28,5,2,15,3,1,25,3,2,-,-,-,37
,182,S,34,A,64,17,5,3,18,5,4,-,-,-,-,-,-,23
,2,L,14,AD,60,45,5,9,69,17,18,-,-,-,-,-,-,1900
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:10,SS,3M+,PL,2.2,PV,2.3,CL,93,+0,RL,75,SA,200,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,81,15,5,5,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,14,10,2,1,0,0,0,0,0,0,-,-,-,28
,145,S,133,AB,68,16,6,5,13,4,3,-,-,-,-,-,-,19
,145,S,204,AB,68,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,68,16,6,5,13,4,3,-,-,-,-,-,-,19
,145,S,212,AC,81,15,5,5,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,68,16,6,5,13,4,3,-,-,-,-,-,-,340
A=<38,B=#23,C=37
Thursday,03-May-2018,21:10,SS,23M+,PL,4.2,PV,4.2,CL,118+25,RL,102,SA,151,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,67,28,26,76,29,27,66,24,24,-,-,-,75
,152,S,131,A,81,36,12,10,50,18,15,-,-,-,-,-,-,42
,152,S,132,C,38,33,5,4,56,9,9,60,9,9,-,-,-,64
,193,L,57,ABCE,85,8,3,3,57,17,16,63,19,18,-,-,-,1100
,193,L,58,AE,63,19,5,4,19,5,4,26,6,6,-,-,-,500
A=<66,B=1,C=34,D=1
Thursday,03-May-2018,21:11,SS,28M+,PL,8.2,PV,8.2,CL,108,+0,RL,111,SA,90,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,65,20,5,5,29,7,7,-,-,-,-,-,-,32
,48,S,90,A,65,-,-,-,-,-,-,151,6,40,-,-,-,126
,48,S,91,BC,48,91,8,16,89,13,14,-,-,-,-,-,-,87
,48,S,213,A,65,-,-,-,-,-,-,151,6,40,-,-,-,126
,48,L,23,A,65,20,5,5,29,7,7,-,-,-,-,-,-,360
,48,L,49,A,65,-,-,-,-,-,-,151,6,40,-,-,-,1080
A=<52,B=28,C=#22
Thursday,03-May-2018,21:11,SS,10M+,PL,2.2,PV,2.2,CL,108,+2,RL,89,SA,27,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,43,13,11,31,10,8,32,9,8,-,-,-,33
,354,S,31,B,21,23,3,2,26,4,2,9,2,1,-,-,-,30
,182,S,34,A,53,0,0,0,17,4,3,-,-,-,-,-,-,20
,2,L,14,AD,36,20,3,2,80,13,13,-,-,-,-,-,-,1600
,2,L,15,AD,36,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Thursday,03-May-2018,21:12,SS,3M+,PL,2.2,PV,17.3,CL,90,+0,RL,75,SA,200,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,100,28,11,11,-,-,-,-,-,-,-,-,-,25
,145,S,10,C,20,28,2,2,35,5,3,0,0,0,-,-,-,23
,145,S,133,AB,81,6,3,2,22,7,6,-,-,-,-,-,-,18
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,6,3,2,22,7,6,-,-,-,-,-,-,18
,145,S,212,AC,100,28,11,11,-,-,-,-,-,-,-,-,-,25
,145,L,4,AB,81,6,3,2,22,7,6,-,-,-,-,-,-,300
A=<38,B=#23,C=36
Thursday,03-May-2018,21:12,SS,23M+,PL,4.2,PV,2.2,CL,120,+4,RL,101,SA,310,DS,126
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,60,21,22,58,21,20,53,19,18,-,-,-,68
,152,S,131,A,76,45,13,11,52,17,15,-,-,-,-,-,-,48
,152,S,132,C,26,26,2,2,51,6,5,33,5,3,-,-,-,55
,193,L,57,ABCE,73,10,3,3,78,18,19,82,19,20,-,-,-,1060
,193,L,58,AE,51,46,7,7,62,10,11,48,7,9,-,-,-,560
A=<66,B=1,C=34,D=1
Thursday,03-May-2018,21:13,SS,28M+,PL,8.2,PV,8.2,CL,111,+0,RL,116,SA,90,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,12,3,3,12,4,3,-,-,-,-,-,-,23
,48,S,90,A,60,-,-,-,-,-,-,150,4,37,-,-,-,137
,48,S,91,BC,43,65,3,10,71,12,10,-,-,-,-,-,-,80
,48,S,213,A,60,-,-,-,-,-,-,150,4,37,-,-,-,137
,48,L,23,A,60,12,3,3,12,4,3,-,-,-,-,-,-,300
,48,L,49,A,60,-,-,-,-,-,-,150,4,37,-,-,-,1140
A=<52,B=28,C=#22
Thursday,03-May-2018,21:13,SS,3M+,PL,2.2,PV,0.3,CL,91,+0,RL,74,SA,200,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,22,4,6,-,-,-,-,-,-,-,-,-,22
,145,S,10,C,23,27,3,2,0,0,0,0,0,0,-,-,-,26
,145,S,133,AB,73,8,3,3,29,8,7,-,-,-,-,-,-,24
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,8,3,3,29,8,7,-,-,-,-,-,-,24
,145,S,212,AC,71,22,4,6,-,-,-,-,-,-,-,-,-,22
,145,L,4,AB,73,8,3,3,29,8,7,-,-,-,-,-,-,340
A=<39,B=#23,C=36
Thursday,03-May-2018,21:13,SS,10M+,PL,2.2,PV,4.2,CL,106,-2,RL,88,SA,20,DS,57
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,16,6,5,14,6,4,6,2,2,-,-,-,26
,354,S,31,B,32,24,5,3,15,3,2,11,2,1,-,-,-,26
,182,S,34,A,59,22,4,4,61,12,12,-,-,-,-,-,-,37
,2,L,14,AD,84,51,14,14,67,24,25,-,-,-,-,-,-,2400
,2,L,15,AD,84,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Thursday,03-May-2018,21:15,SS,3M+,PL,6.2,PV,6.2,CL,89,-2,RL,74,SA,201,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,17,2,6,-,-,-,-,-,-,-,-,-,21
,145,S,10,C,26,21,3,2,0,0,0,15,2,1,-,-,-,26
,145,S,133,AB,64,18,5,5,43,8,9,-,-,-,-,-,-,34
,145,S,204,AB,64,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,64,18,5,5,43,8,9,-,-,-,-,-,-,34
,145,S,212,AC,89,17,2,6,-,-,-,-,-,-,-,-,-,21
,145,L,4,AB,64,18,5,5,43,8,9,-,-,-,-,-,-,440
A=<49,B=#23,C=25
Thursday,03-May-2018,21:15,SS,23M+,PL,8.2,PV,8.2,CL,120,+0,RL,101,SA,310,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,119,32,22,18,34,21,18,42,25,23,-,-,-,55
,152,S,131,A,119,30,14,12,40,21,18,-,-,-,-,-,-,46
,152,S,132,C,38,36,3,4,47,8,7,42,7,6,-,-,-,51
,193,L,57,ABCE,62,8,3,2,41,10,9,57,13,12,-,-,-,980
,193,L,58,AE,40,24,4,3,70,11,10,48,8,7,-,-,-,640
A=<58,B=1,C=42,D=1
Thursday,03-May-2018,21:15,SS,28M+,PL,8.2,PV,8.2,CL,109,+0,RL,109,SA,47,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,65,8,2,2,15,3,3,-,-,-,-,-,-,17
,48,S,90,A,65,-,-,-,-,-,-,48,13,13,-,-,-,104
,48,S,91,BC,47,30,5,5,37,7,6,-,-,-,-,-,-,60
,48,S,213,A,65,-,-,-,-,-,-,48,13,13,-,-,-,104
,48,L,23,A,65,8,2,2,15,3,3,-,-,-,-,-,-,220
,48,L,49,A,65,-,-,-,-,-,-,48,13,13,-,-,-,880
A=<52,B=28,C=#22
Thursday,03-May-2018,21:15,SS,10M+,PL,4.2,PV,4.2,CL,106,+0,RL,88,SA,17,DS,113
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,77,25,9,6,22,8,6,19,6,4,-,-,-,26
,354,S,31,B,29,47,7,5,50,7,6,38,4,4,-,-,-,36
,182,S,34,A,76,0,0,0,47,13,12,-,-,-,-,-,-,45
,2,L,14,AD,78,15,4,4,20,8,7,-,-,-,-,-,-,1760
,2,L,15,AD,78,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:16,SS,3M+,PL,3.2,PV,3.2,CL,90,+1,RL,73,SA,201,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,63,16,4,4,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,21,87,4,7,42,2,4,23,2,1,-,-,-,52
,145,S,133,AB,67,16,5,5,29,5,6,-,-,-,-,-,-,34
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,16,5,5,29,5,6,-,-,-,-,-,-,34
,145,S,212,AC,63,16,4,4,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,67,16,5,5,29,5,6,-,-,-,-,-,-,460
A=<40,B=#23,C=34
Thursday,03-May-2018,21:16,SS,23M+,PL,8.2,PV,6.2,CL,120,+0,RL,101,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,65,28,25,70,26,25,72,11,26,-,-,-,59
,152,S,131,A,80,43,13,11,54,18,16,-,-,-,-,-,-,49
,152,S,132,C,39,62,9,7,36,5,6,24,5,4,-,-,-,55
,193,L,57,ABCE,62,8,3,2,41,10,9,57,13,12,-,-,-,820
,193,L,58,AE,40,24,4,3,70,11,10,48,8,7,-,-,-,640
A=<58,B=1,C=42,D=1
Thursday,03-May-2018,21:17,SS,28M+,PL,8.2,PV,8.2,CL,107,+0,RL,99,SA,47,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,68,10,2,2,24,7,6,-,-,-,-,-,-,18
,48,S,90,A,68,-,-,-,-,-,-,83,15,23,-,-,-,86
,48,S,91,BC,47,30,5,5,37,7,6,-,-,-,-,-,-,44
,48,S,213,A,68,-,-,-,-,-,-,83,15,23,-,-,-,86
,48,L,23,A,68,10,2,2,24,7,6,-,-,-,-,-,-,220
,48,L,49,A,68,-,-,-,-,-,-,83,15,23,-,-,-,740
A=<51,B=28,C=#22
Thursday,03-May-2018,21:17,SS,10M+,PL,4.2,PV,4.2,CL,101,+0,RL,88,SA,20,DS,76
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,28,10,7,18,7,5,14,5,3,-,-,-,24
,354,S,31,B,40,43,6,6,69,9,11,0,0,0,-,-,-,53
,182,S,34,A,59,25,5,5,39,7,8,-,-,-,-,-,-,46
,2,L,14,AD,56,38,6,7,58,15,14,-,-,-,-,-,-,1800
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:18,SS,3M+,PL,3.2,PV,18.2,CL,90,+0,RL,73,SA,200,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,25,9,9,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,23,48,5,4,20,3,2,0,0,0,-,-,-,55
,145,S,133,AB,72,17,5,6,38,9,9,-,-,-,-,-,-,36
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,17,5,6,38,9,9,-,-,-,-,-,-,36
,145,S,212,AC,94,25,9,9,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,72,17,5,6,38,9,9,-,-,-,-,-,-,540
A=<39,B=#23,C=35
Thursday,03-May-2018,21:18,SS,28M+,PL,8.2,PV,8.2,CL,94,+0,RL,91,SA,47,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,59,13,3,3,12,3,3,-,-,-,-,-,-,17
,48,S,90,A,59,-,-,-,-,-,-,73,18,18,-,-,-,71
,48,S,91,BC,38,70,5,10,44,7,6,-,-,-,-,-,-,52
,48,S,213,A,59,-,-,-,-,-,-,73,18,18,-,-,-,71
,48,L,23,A,59,13,3,3,12,3,3,-,-,-,-,-,-,220
,48,L,49,A,59,-,-,-,-,-,-,73,18,18,-,-,-,600
A=<49,B=28,C=#22
Thursday,03-May-2018,21:19,SS,10M+,PL,4.2,PV,4.2,CL,103,+0,RL,86,SA,136,DS,113
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,21,7,4,17,6,4,26,8,5,-,-,-,26
,354,S,31,B,35,29,5,4,27,6,4,8,2,1,-,-,-,47
,182,S,34,A,63,18,4,4,48,10,10,-,-,-,-,-,-,45
,2,L,14,AD,41,25,5,3,29,4,5,-,-,-,-,-,-,1100
,2,L,15,AD,41,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,21:19,SS,23M+,PL,6.2,PV,6.2,CL,118,+0,RL,102,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,70,63,25,21,72,22,23,56,20,18,-,-,-,65
,152,S,131,A,70,23,7,5,25,8,6,-,-,-,-,-,-,38
,152,S,132,C,47,22,3,3,26,6,5,62,7,11,-,-,-,59
,193,L,57,ABCE,86,9,2,3,57,16,17,54,14,15,-,-,-,1140
,193,L,58,AE,64,21,4,4,41,9,9,44,8,10,-,-,-,880
A=<63,B=1,C=37,D=1
