Strategic,Monitor,On,Sunday,29-April-2018,filename:CCITY_20180429

Sunday,29-April-2018,00:00,SS,23M+,PL,4.4,PV,3.3,CL,120,+0,RL,101,SA,310,DS,167
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,91,BC,40,60,2,8,31,5,4,-,-,-,-,-,-,58
,48,S,213,A,30,-,-,-,-,-,-,137,8,17,-,-,-,89
,48,L,23,A,30,0,0,0,36,3,4,-,-,-,-,-,-,200
,48,L,49,A,30,-,-,-,-,-,-,137,8,17,-,-,-,680
A=<46,B=30,C=#22
Sunday,29-April-2018,18:50,SS,3M+,PL,1.2,PV,20.2,CL,111,+0,RL,96,SA,201,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,92,26,8,9,-,-,-,-,-,-,-,-,-,30
,145,S,10,C,18,21,2,1,40,3,3,15,2,1,-,-,-,38
,145,S,133,AB,98,16,8,7,19,7,6,-,-,-,-,-,-,25
,145,S,204,AB,98,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,98,16,8,7,19,7,6,-,-,-,-,-,-,25
,145,S,212,AC,92,26,8,9,-,-,-,-,-,-,-,-,-,30
,145,L,4,AB,98,16,8,7,19,7,6,-,-,-,-,-,-,440
A=<37,B=#23,C=42
Sunday,29-April-2018,18:50,SS,10M+,PL,3.2,PV,4.2,CL,111,+0,RL,96,SA,193,DS,120
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,32,9,8,0,0,0,30,8,7,-,-,-,37
,354,S,31,B,36,57,7,8,72,8,10,0,0,0,-,-,-,64
,182,S,34,A,78,0,0,0,33,7,9,-,-,-,-,-,-,54
,2,L,14,AD,72,32,2,8,56,17,18,-,-,-,-,-,-,1660
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,18:51,SS,23M+,PL,2.3,PV,2.3,CL,120,+0,RL,105,SA,108,DS,117
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,63,50,12,15,62,13,17,36,10,10,-,-,-,70
,152,S,131,A,63,51,13,11,102,23,23,-,-,-,-,-,-,86
,152,S,132,C,39,27,3,3,58,9,9,42,7,6,-,-,-,70
,193,L,57,ABCE,89,5,2,2,84,26,26,70,19,21,-,-,-,1020
,193,L,58,AE,67,81,9,16,85,15,21,117,18,29,-,-,-,1180
A=<71,B=1,C=29,D=1
Sunday,29-April-2018,18:51,SS,28M+,PL,8.3,PV,8.2,CL,88,+0,RL,81,SA,47,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,23,3,4,38,4,7,-,-,-,-,-,-,31
,48,S,90,A,51,-,-,-,-,-,-,88,3,19,-,-,-,103
,48,S,91,BC,44,71,5,11,33,6,5,-,-,-,-,-,-,72
,48,S,213,A,51,-,-,-,-,-,-,88,3,19,-,-,-,103
,48,L,23,A,51,23,3,4,38,4,7,-,-,-,-,-,-,300
,48,L,49,A,51,-,-,-,-,-,-,88,3,19,-,-,-,820
A=<47,B=28,C=#22
Sunday,29-April-2018,18:52,SS,3M+,PL,1.2,PV,20.2,CL,113,+0,RL,94,SA,201,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,96,34,11,12,-,-,-,-,-,-,-,-,-,30
,145,S,10,C,33,47,8,6,33,7,5,0,0,0,-,-,-,42
,145,S,133,AB,88,13,7,5,30,10,9,-,-,-,-,-,-,26
,145,S,204,AB,88,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,88,13,7,5,30,10,9,-,-,-,-,-,-,26
,145,S,212,AC,96,34,11,12,-,-,-,-,-,-,-,-,-,30
,145,L,4,AB,88,13,7,5,30,10,9,-,-,-,-,-,-,420
A=<36,B=#23,C=44
Sunday,29-April-2018,18:52,SS,10M+,PL,3.2,PV,3.2,CL,113,+0,RL,98,SA,170,DS,168
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,80,11,20,0,0,0,41,11,9,-,-,-,57
,354,S,31,B,37,28,3,4,45,7,7,0,0,0,-,-,-,59
,182,S,34,A,69,0,0,0,75,16,17,-,-,-,-,-,-,57
,2,L,14,AD,61,57,11,12,36,11,10,-,-,-,-,-,-,1700
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,18:53,SS,28M+,PL,8.2,PV,6.2,CL,81-20,RL,79,SA,47,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,49,14,3,2,36,7,6,-,-,-,-,-,-,37
,48,S,90,A,49,-,-,-,-,-,-,44,8,9,-,-,-,79
,48,S,91,BC,36,23,3,3,22,2,3,-,-,-,-,-,-,47
,48,S,213,A,49,-,-,-,-,-,-,44,8,9,-,-,-,79
,48,L,23,A,49,14,3,2,36,7,6,-,-,-,-,-,-,320
,48,L,49,A,49,-,-,-,-,-,-,44,8,9,-,-,-,580
A=<45,B=28,C=#22
Sunday,29-April-2018,18:53,SS,23M+,PL,2.3,PV,5.3,CL,120,+0,RL,104,SA,110,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,90,62,27,26,67,26,27,49,19,20,-,-,-,69
,152,S,131,A,90,39,12,12,70,26,23,-,-,-,-,-,-,81
,152,S,132,C,36,48,5,5,74,9,11,80,10,11,-,-,-,74
,193,L,57,ABCE,61,4,2,1,63,13,13,49,11,10,-,-,-,960
,193,L,58,AE,39,21,2,2,16,3,2,62,10,9,-,-,-,960
A=<71,B=1,C=29,D=1
Sunday,29-April-2018,18:54,SS,3M+,PL,2.2,PV,2.2,CL,120,+6,RL,93,SA,200,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,74,10,2,3,-,-,-,-,-,-,-,-,-,21
,145,S,10,C,23,39,6,4,47,8,5,11,2,1,-,-,-,45
,145,S,133,AB,76,20,9,7,63,16,16,-,-,-,-,-,-,42
,145,S,204,AB,76,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,76,20,9,7,63,16,16,-,-,-,-,-,-,42
,145,S,212,AC,74,10,2,3,-,-,-,-,-,-,-,-,-,21
,145,L,4,AB,76,20,9,7,63,16,16,-,-,-,-,-,-,560
A=<44,B=#23,C=37
Sunday,29-April-2018,18:54,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,98,SA,20,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,55,18,13,71,15,18,30,9,7,-,-,-,65
,354,S,31,B,32,54,9,6,58,9,7,11,2,1,-,-,-,57
,182,S,34,A,67,0,0,0,48,10,11,-,-,-,-,-,-,54
,2,L,14,AD,61,27,5,6,56,13,15,-,-,-,-,-,-,1760
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,18:54,SS,28M+,PL,1.2,PV,1.2,CL,69-17,RL,69,SA,47,DS,58
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,52,15,2,3,8,2,1,-,-,-,-,-,-,27
,48,S,90,A,52,-,-,-,-,-,-,34,5,7,-,-,-,49
,48,S,91,BC,40,123,6,17,39,6,5,-,-,-,-,-,-,79
,48,S,213,A,52,-,-,-,-,-,-,34,5,7,-,-,-,49
,48,L,23,A,52,15,2,3,8,2,1,-,-,-,-,-,-,280
,48,L,49,A,52,-,-,-,-,-,-,34,5,7,-,-,-,420
A=<20,B=48,C=#22
Sunday,29-April-2018,18:55,SS,23M+,PL,2.3,PV,2.3,CL,120,+0,RL,104,SA,110,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,93,82,37,36,81,33,33,52,21,22,-,-,-,73
,152,S,131,A,93,32,13,10,51,21,17,-,-,-,-,-,-,68
,152,S,132,C,35,62,5,7,59,7,8,45,6,6,-,-,-,67
,193,L,57,ABCE,87,8,3,3,47,14,14,45,13,13,-,-,-,960
,193,L,58,AE,65,41,9,8,46,10,11,49,11,12,-,-,-,980
A=<71,B=1,C=29,D=1
Sunday,29-April-2018,18:55,SS,28M+,PL,1.2,PV,8.2,CL,71,+0,RL,76,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,0,0,0,38,5,5,-,-,-,-,-,-,30
,48,S,90,A,38,-,-,-,-,-,-,156,2,25,-,-,-,91
,48,S,91,BC,40,65,4,9,18,2,2,-,-,-,-,-,-,75
,48,S,213,A,38,-,-,-,-,-,-,156,2,25,-,-,-,91
,48,L,23,A,38,0,0,0,38,5,5,-,-,-,-,-,-,240
,48,L,49,A,38,-,-,-,-,-,-,156,2,25,-,-,-,760
A=<21,B=48,C=#22
Sunday,29-April-2018,18:56,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,97,SA,200,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,91,24,8,8,-,-,-,-,-,-,-,-,-,22
,145,S,10,C,28,41,7,5,32,6,4,0,0,0,-,-,-,44
,145,S,133,AB,88,12,6,5,32,11,10,-,-,-,-,-,-,42
,145,S,204,AB,88,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,88,12,6,5,32,11,10,-,-,-,-,-,-,42
,145,S,212,AC,91,24,8,8,-,-,-,-,-,-,-,-,-,22
,145,L,4,AB,88,12,6,5,32,11,10,-,-,-,-,-,-,540
A=<41,B=#23,C=40
Sunday,29-April-2018,18:56,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,101,SA,20,DS,49
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,81,50,11,13,43,12,12,67,10,16,-,-,-,71
,354,S,31,B,35,58,10,8,59,9,8,19,2,2,-,-,-,56
,182,S,34,A,81,0,0,0,45,10,12,-,-,-,-,-,-,53
,2,L,14,AD,70,11,3,3,27,9,8,-,-,-,-,-,-,1300
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,18:57,SS,28M+,PL,7.2,PV,7.2,CL,74,+0,RL,80,SA,90,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,0,0,0,0,0,0,-,-,-,-,-,-,16
,48,S,90,A,19,-,-,-,-,-,-,110,3,9,-,-,-,108
,48,S,91,BC,20,19,2,1,0,0,0,-,-,-,-,-,-,57
,48,S,213,A,19,-,-,-,-,-,-,110,3,9,-,-,-,108
,48,L,23,A,19,0,0,0,0,0,0,-,-,-,-,-,-,120
,48,L,49,A,19,-,-,-,-,-,-,110,3,9,-,-,-,700
A=<40,B=30,C=#22
Sunday,29-April-2018,18:57,SS,23M+,PL,3.3,PV,3.3,CL,120,+0,RL,103,SA,70,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,86,74,32,30,84,32,32,41,18,16,-,-,-,80
,152,S,131,A,86,21,7,6,72,26,23,-,-,-,-,-,-,65
,152,S,132,C,36,78,7,9,97,10,14,50,6,7,-,-,-,82
,193,L,57,ABCE,87,8,3,3,47,14,14,45,13,13,-,-,-,860
,193,L,58,AE,65,41,9,8,46,10,11,49,11,12,-,-,-,800
A=<68,B=1,C=32,D=1
Sunday,29-April-2018,18:58,SS,28M+,PL,7.2,PV,8.2,CL,87,-3,RL,87,SA,90,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,7,2,1,19,3,3,-,-,-,-,-,-,17
,48,S,90,A,51,-,-,-,-,-,-,147,5,31,-,-,-,137
,48,S,91,BC,24,33,5,3,30,5,2,-,-,-,-,-,-,35
,48,S,213,A,51,-,-,-,-,-,-,147,5,31,-,-,-,137
,48,L,23,A,51,7,2,1,19,3,3,-,-,-,-,-,-,140
,48,L,49,A,51,-,-,-,-,-,-,147,5,31,-,-,-,1100
A=<45,B=30,C=#22
Sunday,29-April-2018,18:58,SS,3M+,PL,4.2,PV,4.2,CL,120,+0,RL,99,SA,201,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,108,13,5,5,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,24,36,6,3,17,2,2,9,2,1,-,-,-,40
,145,S,133,AB,109,14,8,7,46,17,17,-,-,-,-,-,-,45
,145,S,204,AB,109,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,109,14,8,7,46,17,17,-,-,-,-,-,-,45
,145,S,212,AC,108,13,5,5,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,109,14,8,7,46,17,17,-,-,-,-,-,-,620
A=<49,B=#23,C=32
Sunday,29-April-2018,18:58,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,60,15,16,51,15,14,34,11,9,-,-,-,65
,354,S,31,B,33,33,6,4,30,5,4,0,0,0,-,-,-,47
,182,S,34,A,90,0,0,0,73,22,22,-,-,-,-,-,-,58
,2,L,14,AD,69,55,7,13,64,18,19,-,-,-,-,-,-,1700
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,18:59,SS,28M+,PL,4.2,PV,4.2,CL,85,+0,RL,80,SA,47,DS,78
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,65,14,2,3,53,10,12,-,-,-,-,-,-,30
,48,S,90,A,65,-,-,-,-,-,-,0,0,0,-,-,-,73
,48,S,91,BC,48,80,6,14,62,11,10,-,-,-,-,-,-,51
,48,S,213,A,65,-,-,-,-,-,-,0,0,0,-,-,-,73
,48,L,23,A,65,14,2,3,53,10,12,-,-,-,-,-,-,340
,48,L,49,A,65,-,-,-,-,-,-,0,0,0,-,-,-,600
A=<38,B=36,C=#22
Sunday,29-April-2018,18:59,SS,23M+,PL,3.3,PV,6.2,CL,120,+0,RL,102,SA,110,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,53,22,21,50,21,19,19,7,7,-,-,-,70
,152,S,131,A,84,44,13,12,69,24,21,-,-,-,-,-,-,66
,152,S,132,C,39,50,6,6,73,12,11,80,12,12,-,-,-,82
,193,L,57,ABCE,113,16,7,7,53,18,21,65,25,24,-,-,-,1200
,193,L,58,AE,91,0,0,0,55,25,19,0,0,0,-,-,-,760
A=<68,B=1,C=32,D=1
Sunday,29-April-2018,19:00,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,101,SA,200,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,21,8,8,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,33,73,8,10,42,3,6,9,2,1,-,-,-,54
,145,S,133,AB,90,18,9,8,25,9,8,-,-,-,-,-,-,33
,145,S,204,AB,90,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,90,18,9,8,25,9,8,-,-,-,-,-,-,33
,145,S,212,AC,99,21,8,8,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,90,18,9,8,25,9,8,-,-,-,-,-,-,560
A=<41,B=#23,C=40
Sunday,29-April-2018,19:00,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,20,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,65,11,18,47,14,14,51,16,14,-,-,-,64
,354,S,31,B,41,69,12,11,79,11,13,9,2,1,-,-,-,59
,182,S,34,A,84,0,0,0,37,12,10,-,-,-,-,-,-,51
,2,L,14,AD,72,55,7,13,59,17,19,-,-,-,-,-,-,2060
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,19:01,SS,28M+,PL,4.2,PV,6.4,CL,82,+0,RL,74,SA,47,DS,78
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,34,5,5,44,7,7,-,-,-,-,-,-,41
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,32
,48,S,91,BC,37,18,2,2,20,4,3,-,-,-,-,-,-,43
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,32
,48,L,23,A,45,34,5,5,44,7,7,-,-,-,-,-,-,460
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,340
A=<37,B=36,C=#22
Sunday,29-April-2018,19:01,SS,23M+,PL,2.3,PV,2.2,CL,120,-3,RL,105,SA,110,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,68,26,25,69,25,23,47,15,16,-,-,-,67
,152,S,131,A,77,51,15,13,103,25,29,-,-,-,-,-,-,85
,152,S,132,C,31,35,4,3,41,6,5,37,3,4,-,-,-,66
,193,L,57,ABCE,77,12,3,4,48,12,13,46,12,12,-,-,-,1100
,193,L,58,AE,55,29,4,5,48,8,10,31,6,6,-,-,-,660
A=<71,B=1,C=29,D=1
Sunday,29-April-2018,19:02,SS,3M+,PL,1.2,PV,20.2,CL,120,+0,RL,101,SA,200,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,101,21,8,8,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,29,48,7,6,24,5,3,0,0,0,-,-,-,54
,145,S,133,AB,97,12,7,5,23,8,8,-,-,-,-,-,-,29
,145,S,204,AB,97,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,97,12,7,5,23,8,8,-,-,-,-,-,-,29
,145,S,212,AC,101,21,8,8,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,97,12,7,5,23,8,8,-,-,-,-,-,-,480
A=<39,B=#23,C=42
Sunday,29-April-2018,19:02,SS,10M+,PL,2.2,PV,2.2,CL,120,+0,RL,105,SA,17,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,78,80,11,20,74,10,19,62,9,15,-,-,-,71
,354,S,31,B,33,31,6,4,47,10,6,0,0,0,-,-,-,54
,182,S,34,A,81,22,3,5,10,2,3,-,-,-,-,-,-,38
,2,L,14,AD,40,34,6,5,51,11,9,-,-,-,-,-,-,1800
,2,L,15,AD,40,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,29-April-2018,19:02,SS,28M+,PL,2.2,PV,2.3,CL,68,+3,RL,67,SA,47,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,43,0,0,0,16,3,2,-,-,-,-,-,-,33
,48,S,90,A,43,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,36,48,2,6,22,4,3,-,-,-,-,-,-,46
,48,S,213,A,43,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,43,0,0,0,16,3,2,-,-,-,-,-,-,340
,48,L,49,A,43,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<24,B=44,C=#22
Sunday,29-April-2018,19:03,SS,28M+,PL,2.2,PV,2.3,CL,60,+2,RL,60,SA,47,DS,64
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,44,27,4,4,36,5,6,-,-,-,-,-,-,31
,48,S,90,A,44,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,36,48,2,6,22,4,3,-,-,-,-,-,-,42
,48,S,213,A,44,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,44,27,4,4,36,5,6,-,-,-,-,-,-,380
,48,L,49,A,44,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<19,B=44,C=#22
Sunday,29-April-2018,19:03,SS,23M+,PL,2.3,PV,4.3,CL,120,+0,RL,105,SA,110,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,89,60,27,25,59,26,23,49,20,20,-,-,-,61
,152,S,131,A,89,48,17,14,84,26,27,-,-,-,-,-,-,87
,152,S,132,C,35,21,2,2,58,4,8,100,9,13,-,-,-,76
,193,L,57,ABCE,71,0,0,0,47,12,11,66,16,15,-,-,-,980
,193,L,58,AE,49,53,7,8,85,11,15,64,11,12,-,-,-,800
A=<71,B=1,C=29,D=1
Sunday,29-April-2018,19:04,SS,3M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,200,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,43,10,14,-,-,-,-,-,-,-,-,-,31
,145,S,10,C,33,40,5,5,42,7,6,0,0,0,-,-,-,51
,145,S,133,AB,81,14,6,5,36,10,10,-,-,-,-,-,-,29
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,14,6,5,36,10,10,-,-,-,-,-,-,29
,145,S,212,AC,89,43,10,14,-,-,-,-,-,-,-,-,-,31
,145,L,4,AB,81,14,6,5,36,10,10,-,-,-,-,-,-,420
A=<49,B=#23,C=32
Sunday,29-April-2018,19:04,SS,10M+,PL,2.2,PV,2.2,CL,120,+0,RL,104,SA,20,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,45,12,13,38,13,11,28,9,7,-,-,-,61
,354,S,31,B,37,34,5,5,30,5,4,0,0,0,-,-,-,48
,182,S,34,A,80,16,5,4,34,10,9,-,-,-,-,-,-,31
,2,L,14,AD,88,33,10,10,76,28,29,-,-,-,-,-,-,2200
,2,L,15,AD,88,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,29-April-2018,19:04,SS,28M+,PL,6.2,PV,6.3,CL,60,+0,RL,60,SA,47,DS,64
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,29,2,2,75,4,5,-,-,-,-,-,-,49
,48,S,90,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,34,52,2,6,0,0,0,-,-,-,-,-,-,50
,48,S,213,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,19,29,2,2,75,4,5,-,-,-,-,-,-,380
,48,L,49,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<31,B=32,C=#22
Sunday,29-April-2018,19:05,SS,28M+,PL,6.3,PV,1.3,CL,60-11,RL,60,SA,47,DS,52
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,34,2,2,40,3,3,-,-,-,-,-,-,51
,48,S,90,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,40,128,6,18,46,5,6,-,-,-,-,-,-,85
,48,S,213,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,19,34,2,2,40,3,3,-,-,-,-,-,-,380
,48,L,49,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<31,B=32,C=#22
Sunday,29-April-2018,19:05,SS,23M+,PL,3.3,PV,3.3,CL,120,+0,RL,105,SA,110,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,49,22,20,54,21,20,54,23,21,-,-,-,59
,152,S,131,A,84,67,20,19,90,23,27,-,-,-,-,-,-,91
,152,S,132,C,35,82,8,9,53,7,7,41,6,5,-,-,-,79
,193,L,57,ABCE,69,11,4,3,58,13,14,79,17,18,-,-,-,920
,193,L,58,AE,47,60,9,8,113,15,20,69,9,12,-,-,-,1020
A=<68,B=1,C=32,D=1
Sunday,29-April-2018,19:06,SS,3M+,PL,1.2,PV,1.3,CL,120,+0,RL,101,SA,201,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,98,34,4,12,-,-,-,-,-,-,-,-,-,34
,145,S,10,C,38,64,9,10,40,6,7,0,0,0,-,-,-,53
,145,S,133,AB,84,13,6,5,22,6,6,-,-,-,-,-,-,27
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,13,6,5,22,6,6,-,-,-,-,-,-,27
,145,S,212,AC,98,34,4,12,-,-,-,-,-,-,-,-,-,34
,145,L,4,AB,84,13,6,5,22,6,6,-,-,-,-,-,-,380
A=<41,B=#23,C=40
Sunday,29-April-2018,19:06,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,15,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,31,11,8,26,10,7,17,7,4,-,-,-,46
,354,S,31,B,24,39,4,3,42,6,4,10,2,1,-,-,-,40
,182,S,34,A,77,26,8,6,57,15,15,-,-,-,-,-,-,42
,2,L,14,AD,66,38,7,8,65,19,19,-,-,-,-,-,-,2100
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,19:06,SS,28M+,PL,8.3,PV,8.3,CL,60-11,RL,60,SA,50,DS,166
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,23,45,2,4,40,4,3,-,-,-,-,-,-,50
,48,S,90,A,23,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,25,46,4,4,28,3,2,-,-,-,-,-,-,74
,48,S,213,A,23,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,23,45,2,4,40,4,3,-,-,-,-,-,-,380
,48,L,49,A,23,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Sunday,29-April-2018,19:07,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,60,SA,50,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
